sentence,score
"That's ""fucking consistent naming-schemers"", please. Unless there's some actual reason for a) restriction to highways, b) infeasibly small stub categories, and c) inconsistent capitalisation?",-1.573601396
"But, before you accuse me of shying away from your second to last question, my PhD is in inorganic chemistry, homogeneous catalysis to be specific, but my latest scientific paper was submitted (still with the reviewers) to ''<url>'': it touches on the metrological consequences of the microscopic quantization of ''Q'', as it happens, although that is not its main thrust. So, do you want to thrash this out among scientists, or would you prefer to waste your time with ArbCom?",-0.9229749719
Thanks for the link to the Flag template WikiProject at the MoS discussion. Has there been much discussion at the WikiProject about the limits/usefulness of flag icons?,0.43390972340000006
"As his son (the mayor) was also an MP, this doesn't seem an ideal disambiguation, though I'm not sure what would be better here! Perhaps we need to resort to using dates?",0.1573549775
"Hello. Since you have contributed to <url> in the past, could you spare a minute to discuss the fate of <url>?",1.096368622
Before I prod this article. Do you want to save it by adding some independent citations to it to say why it's important independently of UNE?,-0.1428879018
"And NO Igor, discuss edits with ME please. Are you proposing to discard the mentorship agreement?",-0.4027310874
"I think I have fixed this, but I am not sure. Where do I stand with use of publicity photographs, created with the express intention of promoting someone or thing?",0.015829442380000003
Oh and you seem to have deleted half of the stuff on <url> ... I presume this was a mistake?,-1.150680817
"(according to my talk page) that we are going to loose the image of <url> that I just added over a copyright issue. I have not had luck finding a free one, perhaps you can do better?",-0.10215968289999999
"Rklawton, I apologize for persisting, but criterion 8 of <url> says that a band must be the ""most prominent of the LOCAL scene of a city"" to be notable enough to justify a page, and Finish Ticket is demonstrably the most prominent band of the local San Francisco scene. Why is that not sufficient?",0.11605744359999999
"Yeah, I'm not sure that I care one way or another, but the 3RR is clearly incorrect. And what happened to <url>?",-0.7880446512
"Um, you know that the last couple of replies have been from someone other than Esprqii? Right?",-1.107851222
While watching the contribs I noticed that the bot blanked <url> which has already been checked and is listed at <url>. Isn't that supposed to be the thing that these lists of MRGs were supposed to prevent?,-0.6906275281
"What should I use on <url>, if I do choose to you money. Should it be dollar or pound?",-0.07453747277
"Hi! Why did you remove the reference to ""3000 miles from Graceland"" from the ""Wombats in Popular Culture"" section?",-0.06671773308
"If you can remember, would you mind giving a bit more information about this photo e.g. where you took it?",0.7684131604000001
"Ok, so you have successfully logged in??",-0.3212854807
"lol thanks. so, australia, huh?",0.6147370328
"Hello Iris. Would you add Straka's signing with a Czech team into, to his page?",0.5726913584000001
"Excellent, thanks! I wonder if it's worth temporarily uploading a cropped image for the main page, as 100x100 is really very small?",1.090294025
"Hello, csloat. What is your response to my suggestion <url>?",-0.008461887168
"I understand, it could be quite time consuming. Maybe we could do a collab for an article related to Thalia (once I'm finished with some work)?",0.9380333278
"Wait, what's the COI? Was this on the fringe noticeboards?",-0.411545958
Seems to be down again. I assume this is nothing I can resurrect on my own when you have intermittent Internet access like this?,-0.5238066968
"I just traced an IP you just blocked for six months, <url>, and it is a school IP. Is this block an anonymous only block, or is it a full block?",0.004207279861
I read your publication and enjoyed seeing the relationship between activeness and chance of success to become an admin. Are you planning to do a similar model for bureaucrats?,0.6189743646
"You added managerial stats but they state Ferguson only managed St.Mirren for 12 games. That's too few given he was there for 4 years, please can you fix?",0.02442246958
"Here's my question, just to be clear, is it possible for the owner to release the picture under a lower resolution for Wikipedia and at the same time retaining the ownership of the higher resolution version? If it is, can you help me process this image?",0.8228402003
About ten days ago I made some changes in response to your comments. Can you please look at them and make your GA decision?,0.22077688469999998
"Some time ago you uploaded an image of the Knowledge Navigator, which was speedied some time later. Can you upload the file again?",0.6426180909
"Thanks for the username change. Now, one last thingu2014since the account 'Dalahxe4st' already exists on Swedish Wikipedia and doesn't appear to have been taken over automatically, where should I go to take care of that?",1.303250167
I gave user <url> an official 3RR. Is there anything that can be done about this ?,-0.21788069920000003
Very nice. Did you visit also Romania or not?,0.8327786009
Thank you for fixing your edit. But why did you make it in the first place?,-0.02584120275
Hi. Did you read the e-mail I sent to you last week?,0.1145422559
"PS I also am wondering about the letter ""ll"". It seems, like the Welsh <url>, to have a particular (and tricky) pronunciation, but thereu2019s nothing on the <url> or <url> pages about it: Can you shed any light on this?",0.2185947682
"I am doing stub cleaning and consolidation that is needed to reduce the incidence of tiny articles. For instance, did you know that the Luis Rodriguez article was linked to by a music producer, two boxers and a singer?",0.2870875463
"I am not sure that your removal of the ""Education"" category is defensible, in light of the central role that pederasty played in the educational systems of the Greeks and the Japanese (and its mentions in the context of Islamic pedagogy). Can you comment?",0.181433163
You're unblocked. Do you want to discuss what the article should be named?,0.5602898593
"Yes, I'm delighted; result after a torturous few days! Um, can we add a Dali or Miro img?",0.5438991868999999
"I see that he just re-added the old article in there at first, but by the time we got to the end, it was significantly changed. Can you take a quick look at <url> and see if you think that version has the same problems?",0.3409899078
"Firstly who are you? Secondly there seems to be a lot more people involved than just Node ue thirdly I don't care what his view is as long as his edits are neutral, which edits do you dispute?",-2.058820595
Care to join in the conversation? How do you find JVL to be a RS?,-0.2057784394
You also seem somedeal similar to <url>. Not logging in is not sockpuppetry but do you acknowledge that User:64.194.44.220 is you?,-0.6958307681
I have noticed that you added the reference to him living in NZ. Do you know anymore?,-0.4395645486
"Good day, sorry to bother you. Is the 2:00 am news brief called eyewitness news everynite, and if it is do they play move closer to your world?",0.6598028334
"I have to admit that I am wary of the word ""compromise"" because I honestly do not understand what purposes are better served by KSmrq's version than by mine. Can someone fill me in?",0.035489575
I'm confused by <url>. Why French?,-0.3106339423
"I wasn't home, but I sent you an e-mail answering the questions asked. Did you receive it?",0.151660736
"I've just reinstated the perfectly valid redirect to this. I seem to remember there was some issue years ago with a rock group of the same name, but don't you look at these things before you delete?",-1.5562714990000002
"Take a look at the standardisation i've implemented for federal elections 1972-2004 inclusive on <url>... i'm happy with where it's at for now, but that bloody 1990 page sticks out like a sore thumb! How do you reckon I would go about forming a second concensus?",0.461043926
"""The"" house arrest? Shouldn't it either be ""her"" house arrest or just simply ""house arrest""?",-0.532699692
What has this got to do with the article? Is this in the right place?,-0.2430682554
"Errr, okay. But let's make sure our answers are accurate by using <url> rather than something we heard someone say, eh?",-0.9454086604
"By ""this project"" I mean Wikipedia. Do you share the values of civility and consensus?",-0.7173169392000001
"Was working, so no. You?",-0.2385636802
I rather got on my high-horse at <url>. Perhaps you can take a peek and tell me if my intuition has gone astray in this case of interpretation of <url>?,0.1163577983
"Thank you for your Wikignome-like edits. What do you think, substantively?",1.802679264
You have been accused of sockpuppetry at <url>. Scared?,-1.8633476430000002
"I've noticed that you're engaged in several edit wars, with Meliniki, regarding minor alterations to multiple Greek language articles. Perhaps you should consider discussing the changes on Meliniki's <url> instead?",-0.9279869598
Thanks for the heads up. What damage did they do?,0.5572873538
I'm not even sure who this person is! Which page is this about?,-1.4998373790000001
"Sorry, but the Find feature tells me that ""Heavydata"" isn't anywhere on the ANI page. Did you mean to send me somewhere else?",0.224637058
"The image is only used on ONE page - the site of the film. What is the problem here, and how does it violate wikipedia policy?",-1.372644011
I tried <url> and it worked for me. What articles did you try using it on?,-0.09114340976
"Self-follow-up: Also, while sometimes the status quo should be maintained, by supporting it in this case, you're also supporting a ""revert-first, ask questions later"" approach to dealing with good faith edits. Is that really what you want?",-0.9808145928
No worries. Can you take another look at the nom?,0.7124294935
"Thanks for clarifying the article - it looks much better now. By the way, is it just me, or does the Trisakti look a bit like the Flag of the Philippines?",1.031191331
As someone who has edited <url> you might be interested to see that it has been suggested for deletion (or some other form of bastardization). Care to join in the discussion?,0.44176741399999997
That is weird. What happens if you create Usor:Rolandus?,-0.1678383776
"As I have said before, it is an issue of breadth vs. depth. Are you familiar with such concepts?",-1.539942409
I think I'm going to use Treehouse of Horror for Halloween (Scorpion asked me in IRC for that date). How about October 30 or Nov 1 instead?,0.47778128630000005
Should be discussed on-wiki at one of the policy pages. Which one?,0.2813598008
All allegations currently in the article should have sources. Can you indicate which ones do not?,-0.3045334057
"at the end of the <nowiki><head> </head></nowiki>. Could that be fixed again, please?",0.4020234229
"It appears the question posted to your comment <url> was not answered. Out of curiosity, where is the correct place?",0.1682703435
P.S. Did you see the interesting bit of Oregon politics COI today?,0.1663269919
I just saw that after I left this message to you. By speech marks do you mean quotation marks?,0.6733802259
"I see your nomination of Template:GR today, and I'd ask you to look at my proposal. If you like it, would you be willing to find someone with the technical knowhow to try it out?",0.3201208135
"Thanks for your reply. So just to clarify then, you are happy with the number of references, but you just need me to convert each of them into ref/footnote format, and then the article is GA-ready, is that correct?",0.7102681987
"I might have just done a wrong revert on this art - what do you think? Small cf Singapores Changi maybe - but, ...?",0.3553278768
"Hi, <url>. Do you have a suggestion as to how these article make Wikipedia better?",0.7479484699
"But the main question was that would it be a bad idea to make more articles about characters, orginizations and etc. in a book?",-0.1362713821
"Do your sources have the dates of birth and death for <url>, which I just created? And, while I'm on the topic, any information regarding his playing career (if applicable)?",-0.15376569269999998
"Okay, I will be glad to help you here! Could you please list the username you would want now?",1.216701663
u2013 Use that dash my friend. How are you geting on?,0.7019196152
"Correct me if i'm wrong, but isn't that ''also'' -- now -- an egregious violation of WP:NPA? As in: casually making false statements?",0.21142968239999999
What articles are you currently working on improving and/or writing? Anything?,-0.1516894915
Hi Fropuff. How do you convert your commutative diagrams from LaTeX to PNG?,0.5996699289999999
"I don't know, the only thing I can think of is that I changed his name to ""Psycho Derek"" for Wikipedia:CommonName purposes. Or he's in guest stars?",-0.2203393039
I would be fine with my comments being copied to the talk page - is that what was wanted? Or did I misunderstand?,0.3834896156
Fair enough. So when can I change it back without getting blocked?,-0.3953445942
"BTW, nobody else has been keeping that page updated as much as I have worked on it for the entire hockey year, and it would be dead and empty without my work. So, why don't you be positive and praise my work instead of being so picky on such a minor, insignificant thing as putting 'vacant' on-top instead of below a player who no longer is on the team?",-2.2900253530000003
I'm interested in why you reduced the columns from 5 to 2? Could you reply on my talk page please?,1.403242865
"Since I have no purpose I don't need to use wikipedia, so can you change my username to <url> (<url>)???",-0.2882243022
"O.K, I've done a simplified version and stuck it on that page. Comments?",0.36846182520000004
"Hi there, I've found some peer-reviewed publications that discuss Hoser's work. Could you take another look at the article and the AfD discussion?",1.451658608
"Does anything populate <url>? What is this category for, precisely?",0.07576392813999999
"#On the other hand, linking years of actual encyclopedic events to ""1949 in NASCAR"" or ""1950 in motor racing"" <s>gives us a tool for eventually building those year-in-topic articles</s> automatically builds those categories. Where some don't exist yet (like 1949 in both NASCAR and motor racing), are we better off adding the desired link and letting it be redlinked until the article is created, or just leaving it unlinked or wikilinked to the general year article such as <url>?",-0.3947560714
"Haha, I'd imagine so! Which one is up next, out of further curiosity?",0.05137937831
If we are going to work together effectively we need to get past these personal issues. Might you consider mediation?,0.2189982419
"Thanks for your note, Tom. As a matter of interest, how could you know who someone is based on the IP address?",0.5903334414
"(sorry for delayed response) I think it would be difficult to intergrate them, my program would probably work more easily from a list of articles with typos generated from the database, with the spelling correction code built in to the program. While on the subject, are you planning on running Humanbot again soon?",0.733823498
"Oh, yeah, I've heard of that--that was the issue the Colonel was (incorrectly) alluding to, right? Is that list to which your link sent me something that Steve had to create, or was it generated automatically?",-0.1901827722
"Well, yes, obviously (but I sort of assumed that the same exemptions would apply to 1RR as 3RR - is that not the case?) Should I self-rv?",-0.39919748369999997
Personal attacks and refusing to answer questions. What are you hiding?,-1.4082656040000001
There's no tab at the top of the page with a bold EDIT THIS PAGE on it. Is it just my computer?,-0.4742423372
"I'm trying to install Lupin/Anti-vandal tool, but im stuck. Could you help please?",0.943989435
"I never programmed that up because there were so few portal reviews, far fewer even than portal candidates. How often does this happen?",0.5329781475
"I have it now; it lists 22 Members, seven officers and a large number of sons of Members. Do you think we could run to a new article, say <url>?",-0.03987065288
"FYI: There are additional remarks you should respond to when you have a moment. Also, I was wondering if you plan to comment on the ''other'' CFD (above)?",0.2229840784
"Hahaha, maybe you should. What's happening?",-0.30950597539999997
"Hi, Matt. Aren't you supposed to be banned?",-1.490325865
Someone has moved this article to <url>. Can you please move it back?,0.8502348899
I ain't seen ya around for awhile. Were's ya been?,-0.3220950368
"To be honest, I'm not sure - the decision say ""remove individuals and organizations"" but it also said ""per BLP"" and Abascal is deceased. Perhaps you should ask Timrollpickering, the admin who closed the discussion, to clarify?",0.7410227898999999
I sort of liked the nav box for diabetes. I am not sure how this could not be seen as the main topic area?,0.3048833982
Thank you for your kind comment. Do you have a suggestion where the portals should be placed in the article?,1.7856355519999998
"Are you saying that Scotty was being ""hot-headed""? If so, can you please tell us what Scotty did that was ""hot-headed""?",-0.8857619954000001
"It is the choice of template name as ""Shinto2"" which seems IMHO poor for use within an article (i.e. the ""2"" bit), hence suggestion of <nowiki><url></nowiki> (distinct from <nowiki><url></nowiki> currently used for various talk page headers), or if you don't like that as a name then perhaps <nowiki><url></nowiki> (invoked as <person>) ?",-0.2596935088
Many thanks for the review. So what was the truce term ''you'' used when little then?,-0.5770760215
"Thanks! By the way, have you sent anything to Maggie since you received the email from the photographer?",0.9458715654000001
"Just to let you know, there's a <url> now. I don't know, is this mimicry allowed on Wikipedia?",-0.7515940116
"Hi Editorofthewiki, both images are just fine. I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?",0.8577896097
"I'm doing the best I can. Anyway, do you know anything more about the logo or font which could be cited?",0.2712020991
"Hello Jeffq, I noticed you revert vandalism occasionally. Would you like me to grant your account <url> to help you revert vandalism more easily?",1.94672019
"If there was another film that had the same title and wasn't disambiguated on the 1961 film's page or the short story's page, then I cannot be held responsible. How was I to know that there was another film?",-0.6950675886
Update is four hours late. Any chance you could post it?,-0.2805783155
"Thanks - does it actually make any difference in the rendered article whether <person> or <person> is used to link for a category? Obviously the latter allows easier entry (one less parameter) but I can't see that it makes any functional difference, once the template processes the parameters?",0.18194177670000003
I notice you occasionally use that remark in your edit summaries. I understand simple stuff like r and c. What does awai stand for?,0.6432040858
I deleted the redirects <url> and <url> that were a result of the page moves. Is that all you needed?,0.0758046656
"Hi, I see from your post at the reference desk, which I saw from your post at <url>, about times for locating wreckage (by the way, I posted a list of biggies I could find record of that have never been found) that you have read the above article. I have recently started converting some stuff ther that was still in present tense to past tense, in preparation for a push towards the article becomming our first air disaster FA (not counting ''<url>'', of course) and was wondering: as someone who knew nothing about the crash before, and has just read the article, do you think it's possible?",0.40764211549999996
Changing your userpage doesn't answer my question. Why is your userpage a copy of <url>'s?,-0.9103157303
It looks like the category functioning works. Can we get an alert to render instead of the default missing parameter <nowiki>{{{1}}}}</nowiki> behaviour?,-0.1418125295
The article now contains material about the crest. Are there any other reasons for your opposition?,-0.4271212777
"<url> is at it again, adding in the ""in the Premiership"" content you & I successfully merged several weeks ago. Could you perhaps also drop a note on his talk page asking him to stop?",0.5800423568
"Well, we can certainly sort out those kinds of issues once the task force has formed. Have you sought or found support through WPMILHIST yet?",0.2969742584
Yes. What about ''Q''&times;''Q'' with the L<sup>1</sup> norm?,-0.2888517745
"It seems you have been investigating this administrator and have brought up several incidents in your evidence based on that. If possible, could you please link to the feedback that Dreadstar has received as an administrator during/after each of those incidents (and if there was no feedback to any of those incidents, could you please let me know in reply to this)?",1.228225088
"I see. What about ""Main Church""?",-0.0187676871
I suppose I'm the third member. Aren't members of the same club supposed to treat each other with respect?,-0.24635705719999998
"Those of us who've been here the whole time are pretty incredulous about it also. :) We miss your fine editing style and hope you come back sometime -- keep looking in on us now and then, at least?",1.13117027
"If someone is an immigrant and not legally documented, that someone is an illegal immigrant. How can such a rally be anything but pro-illegal-immigration?",-0.7844981293000001
"Thanks, looks like <url> needs some fixin'. By the way, are you honestly ok with me bothering you like this?",1.3932028619999999
"Can't confirm what <url>, because it isn't clarified in <url>. Thoughts?",-0.3613133133
Take a look at the most recent post to <url>. Can you make a stub out of it?,-0.06489592993
I agreed from my very first post on the first subject that it shouldn't be included yet you and the other user continued to misrepresent my position. Would you disagree with that?,-0.6533088173
"The thing that amazes me about Margenat is that he died so young, 24 years old, with so much talent and so much to offer. Can you imagine all that he would have given the world if he lived to a ripe old age?",0.2972468471
"Alternatively, maybe the second column could be '''Country of origin''' and Rosen could simply be denoted USA/Poland, while Pillsbury would be USA/USA, without his US State being mentioned - it would be less confusing I think. Any thoughts?",0.5908596965999999
Then no one ever sees that page? Isn't it the login page?,0.03959551531
"The article might assert that the subject is notable, but the references are too weak to back up that assertion. Can I proceed with a prod or AfD?",-0.3228205915
"If the llamas of Peru spoke Spanish, and one asked the other, ''xbfCxf3mo se llama?'', would he get confused?",-0.4763792436
"I will say this, though, in the form of a suggestion: it makes me a bit uneasy to see you so involved and sometimes argumentative in your nomination. Why not step back and let the community do its thing?",-1.223304445
Why did you remove you comment on the talk page? Did you change your opinion?,-0.5024323307999999
"I am puzzled by your ""fixing"" of the recursion formula at <url>. Why do you consider it important to put ''B''<sub>''k''</sub> ''before'' rather than ''after'' the binomial coefficient?",-0.4101060914
"Actually, I am concerned that you had completely removed verifiable facts of which I had included the references. Would you please explain why you had removed the entire section I wrote on Collection Agencies in Canada?",-0.6687334417
"Sorry, I understand, the bot has just moved the category of the sub-cat, not merged it. Is the bot going to proceed to the next layer - or does that have to be done manually?",0.7999271494
"I wondered, simply because I see you occasionally and had never seen him before, so at first I thought he was you. I wonder if there's a User:Nyttned running around?",0.062237151399999996
"Hi Taivo, I'm beginning to have my suspicions that Fellowscientist might be you-know-who from past debates. Am I being paranoid?",0.3447785977
As you can tell from my user page I do like art. I noticed you talking about a film ambassador on WikiProject Film (An project that I am active on) and I was wondering what is the main goals of film ambassador?,-0.009800888867999999
"Darkstar, I am completely baffled by this, I don't know where you are coming from or what your complaint is, and you are one of the writers that I most often agree with. Can you explain?",-0.34464776799999997
Thanks for the ce's on Attachment therapy. Are you kindly undertaking the second opinion?,0.7104647018000001
See my recent edit as he was not charged for one of the events so not all are criminal. What do you mean by my identification?,-0.5280774847999999
"Not a whole lot of contrast with the letters now, if you've traversed the link. Maybe a green pattern is just not the right base color, if we are trying to avoid confusing with WP officialstuff?",-0.3767822104
"The policy is tricky - I guess it comes down to whether or not you think the account is going to be disruptive, and whether it is appropriate to guess that ahead of time. On the other hand, looks like another overreaction to Kurt, in my opinion - what do you think?",0.04611900512
You are welcome. Do i correctly understand that you plan to use the <url> account as your primary account from now on?,1.069530259
This IP address <url> has taken it upon himself to start removing stuff with fact tags on it. Is that appropriate?,0.2280181241
Do you sign your name using 4 tildes? (<nowiki>~~~~</nowiki>)?,-0.3049640705
What? Please speak brighted.Ps.Do you know gag?,-1.5578391880000002
"Did make me smile....a dreamtime legend of a tiger in WA of all places. Seems a long way to walk, even when there was a land bridge ?",0.42223746619999997
"You removed the reviews and their cites from <url> and left a summary saying use them in album pages, of which there are none for this band (just a few singles). Since I don't plan to make any, where would this information and the logo be appropriate?",-0.03983257968
"Hi Jean, just to ask your opinion. Do you think <url> article is of a quality to maybe nominate it for GA yet?",0.4541206639
"Please discuss general principles on <url>. Do you think there should be a controversies page, or do you think the controversies should be integrated into the mainline texts of the various Giuliani articles?",0.5810688628
"I seem to be doing something wrong moving pages to wiktionary, because when I complete a move to <url>, it just stays there as though there were nothing ""special"" about that move target. What am I doing wrong?",-0.1801951161
"Sorry for the delay in responding. The problems seems to have calmed down at this point, is that correct?",1.140916722
"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",0.9547255498999999
"Thanks. Does it happen to say anything about his marriage to Paula, as in when it ended?",0.9317800109000001
now???,-1.1180513220000001
Hey three paragraphs at the end of the commercial success are uncited. Can you fix that?,0.4348215311
I agree that some matters are best left relatively unheard of. Perhaps the creation of some explaining diagrams is in order; have you ever thought of adding descriptive images to the wing configs article?,0.134201436
"The article already says where they come from in the ''birth location'' field. What's the point of repeating it, especially at the expense of other info?",-0.6537231582
"Well, I do have one question. If I were to come across a page that I would normally mark as a CSD- like copyright infringement, etc, as an admin can I just delete it or do I need to mark it CSD and ask another opinion?",0.1162856128
Hey. I'm proposing a <url> - would you be interested in coming along?,1.039149614
"Normally I'd welcome <person>, but in this case I think you are a better editor to do that as I'm he-0! Would you do the honours please?",0.2825833326
"Emico, you have to understand that sometimes people use different words to describe the same thing. If I find a source saying ""Hitler killed himself"" and I write ""Hitler committed suicide"" am I wrong because the word ''suicide'' isn't in the sources?",-0.5885667931
I am currently writing up an RfA for Chacor. Can you check with the other Arbcom members and make absolutely sure that he's authorized to run?,0.5488926270000001
"I note that you have redirected the latter article (3,500+ characters, edit history back to Nov 2008, half a dozen references) to the former (650 characters, created today - by you, one reference). Is there a discussion/consensus for that move, and are you going to be incorporating much of the redirected articles content into the current one?",-0.19504305079999998
"Hmm, there was a 7th <url> - but someone deleted him from <url> after removing the Prod. Is that kocher?",-0.33650275409999997
Hmm...it appears to be an infobox at the moment and lacking in any content other than that. Have you done a search for the battle at all?,-0.4528505117
":I have blocked them for 24 hours, noting that continued soapboxing will attract further sanctions and a suggestion they take any complaint regarding my actions to ANI. Let us see what the future brings, then?",0.06398085023
What do you think about the character section? Think we should add a few more/take away Ona Nobis and Zan Arbor?,0.3100159584
To me these two bits of TeX look identical after they're rendered. Can you explain the advantage of the latter format (since you've made a point of changing from the first to the second form in some articles)?,-0.7840517375
"I was discussing this with Ling.Nut, since I've seen them around before. What do you think of a founding member userbox for yourself, me and Ling?",-0.2683304676
"I think these are reasonable, and should protect you from lawyering. Should I go ahead and add this?",1.1381561059999998
"Hi, what are the technical steps to withdraw a nomination to delete a category? Or more specifically, what template did you use to withdraw your nomination?",0.6539510905
The fellow is giving me a hard time there. Could you please comment?,-0.1731103464
"The <url> states that ''Endymion'' was an <person>, and the only one of five actually built. Does Conway mention this?",0.23487403210000002
"Hey, I saw your continued edits to <url> and hoped you were a resident - since I was hoping to get a photograph of the Capitol Theatre in the city. Any chance?",0.1052193201
Checkuser shows the three users share an ip from time to time. How serious is the problem?,-0.2159147675
"I was wondering why, within your first few edits, you could participate in AfDs and RfCs, and welcome yourself. Are you a quick learner, or had you been editing anonymously for a while?",-0.30918660800000003
Can you help with this user: http://en.wikipedia.org/wiki/Special:Contributions/Wallak I suspect that it is sockpuppet of banned user Bonaparte and he vandalizing various articles related to Romanians and Vlachs. Can we do something about it?,0.2639802026
"|style=""vertical-align: middle; padding: 3px;"" | Hi, I wish to understand why you deleted my file. I'm kinda new here, can you help me?",0.1967481059
"He's back <url>, <url> as <url>. Also, in the future would you rather me just post these to <url>, or do you just want to continue handeling him?",-0.1372071274
Ah! Who said that Wikipedia administrators were not romantics?,0.1191126362
"Actually, the network isn't dead; it still broadcasts in several cities. I have added a fair-use rationale for the logo, but do know know where you found it?",0.3194399284
Still thinking. What do you suggest?,0.35934473100000003
Sir i think u hav many friends on wiki who can review articles well. can u pls consult any of them?,-0.2479414402
I'm linking this to Fumiyo's. Are <url> and <url> among the bullies too?,-0.1442305417
"Which little tag are you referring to? As for your second question, that does depend on a couple of things- you can send it through the official OTRS address, if you like, and someone will get to you in due course, but you're welcome to forward the email to me personally at jmilburninfaerun AT gmail.com, and I'll take a look at it for you, and upload the image/explain why it's not possible?",1.023573639
I'm sorry but looking back on that edit I won't stand for that. Don't you think that actually removing the edit summary was a bit... well... let's say 'abusing sysop powers'?,-1.218095358
I assume you like to play '''U.S.''' billiards bottom right corner?,-0.7114266887999999
"Hey, why do you edit the standings when a game isnxb4t over??",-0.8663317589
"Are you a professional illustrator, or an aspiring one? Where might I have seen your work?",0.46866792189999995
"SE, I've briefly blocked your bot because I see it's changing embedded links to footnotes again, against <url>. Did you discuss with anyone that you were doing this, or get permission to use it?",-1.185824815
"Thanks for the <nowiki>{{For</nowiki> templates on Tkachyovs, they help a lot. Maybe in this case we should use the patronimics in the titles and have Alexander Tkachyov as a disambig?",1.208044846
"In an article like <url>, I think it would be better if you based the content on secondary sources rather than articles that you have found in the ''BMJ'''s online archive. Could I persuade you to discuss your additions on <url>?",0.3383541795
Thanks for letting me know. btw on that page I found <person> but before adding that to the list I was wondering if the templatelist on the project should go so deep into detail or if it just stay Germany wide?,0.5231105954999999
"That ""guest"" could have been an undercover Colbert staff member and the whole segment could have been staged. Otherwise, why would Colbert have taken 3 minutes out of his show to talk to someone in the audience?",-0.6293938309
You liked my edit? Are there any other climate pages in New Jersey that need help?,0.9163219986
"So it would seem that the ideas underpinning the law of conservation of mass existed at the time (if not previously), Lavoisier and others were formulating the principle, it did not become a verified ""law"" until the nineteenth century, which subsequently was qualified in the twentieth century. Is that about right?",0.1410375282
"Following your comments, I've improved the article a bit more. Do you think it's ready for A-class review?",0.9720537932
"Yes, <url> already mentioned that <url>, and it seems that the concern was not addressed. Han Amos, could you explain your use of blocking templates in place of the blocking admin?",0.1339838392
Maybe the ip adress is blocked???,-0.3738549406
yeah that's what I mean. how do i get the .ogg file from Audacity into the actual article?,0.014339775
Point taken. Would you like to be a mod?,0.11654157949999999
"The reason for the malfunctioning redirects is that the character immediately after ""REDIRECT"" is not an ordinary space, but a ""non-breaking space"", hex code 0xA0. Out of curiosity: how did you manage to create them?",0.5524637294
"I'm working on Debra <url>, but I'm worried at how I'm doing on the article and the ""title"" of the references. They are really long, like ""Monthly Weather Review - Volume 107 - Atlantic Hurricane Season of 1978 - page 6"" - is that okay for a reference name?",0.29738676350000004
"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",0.5356857111
"An issue has been raised at <url> about this article, which you created. Maybe you can clear up the confusion?",0.07886242551
"Hey Dan, I see you around but we haven't talked in a bit. What are you up to these days?",0.8480736694
"I wish I could say, but I don't know what it is. Could you tell me a little more?",0.881338341
"However, as you can see, I provided citation for my edit. Will you revert THAT and accuse me of vandalizing?",-1.1596144720000001
"Thanks, but I believe I've covered the sustance. Could you also get Beeblebrox to strike the ""Mr"" insult, unless he was doing it deliberately?",-0.9706828009999999
I see you've given her a code name in <url>. Where did you run across this tidbit?,-0.3981144564
I notice that you added a period to the middle of a sentence in the article about <url>. Why?,-0.7060444562
Okay. How's what I wrote on his talk page look?,-0.1862621463
Don't threaten me as that is not vandalism. What is wrong with a nude photo of Barack's mom?,-2.0167968309999997
"Of that <url> I just went down and overhauled, you and two <url> <url> were the only (active) Texans I could imagine being interested in getting the ball for a <url> rolling. Interested?",-0.17612941829999998
"This is what you wrote: ""In the book 'Inventing Elliot' written by Graham Gardener, the book, 1948 is mentioned numerous times."" What book, 1948??",-0.459842252
PS. Is <url> more relevant to explain the analogy?,0.14070271439999998
Hello??? Are you just pretending I don't exist?,-1.540254328
XD Yes I am. What is your username?,0.4707138315
"""Malbrain, I can't understand you, in either your comments to the talk page..."" is the criteria being used by user WHOSASKING to make reverts of my edits. Since when does any one editor have to understand all the material of a subject known by the other editors?",-1.333058117
"It's not that, it's just feels ... wrong. An admin especially should be accountable for all his dealings, so why delete the history?",-0.4823225238
Many thanks. I'm afraid I don't know the reel - is it played in your part or the world?,1.290630082
Thanks for that. Can you see why copying exactly the text I wrote on your user page and then writing it on mine might not be the best avenue to foster collegial conversation with others?,-0.2692092723
...Ronald Reagan is dead??,-0.1056770431
"Hello, I'm with the project of turning the list <url> hat is the same list in English, but in another language, and more link for azure. I have a problem, <url>, could you help me?",1.025681713
I thought we had all agreed that the lead is fine as it is. What is the sentence supposed to mean?,-0.016309103180000003
"Slightly more seriously, there's a discussion over at <url> about the lack of non-European info regards torture. Any chance that in your manifold research on all things psychohistorical you've found something that could be used to expand the section?",0.5751450698
I have applied to become an admin but no one has voted? Why is this?,-0.3152727559
"If you want I could simply remove the maps from each article, its not that important. What do you think?",0.41775493630000005
"Hi- The Magnificent Clean-keeper- I note that you recently removed a contribution I made to the <url> page, citing lack of ""notability"" as the reason. Iu2019m not saying you where wrong to do so (notability is an important criteria in the Wiki project), however, since the definition of ""notability"" is hard to pin down, could we discuss this particular instance, in greater detail, at some point?",0.7632103004999999
