0,1,2
glowingly,[],False
god-given,[],False
god-send,[],False
godlike,[],False
godsend,[],False
gold,"[('स्वर्ण', 6), ('सुवर्ण', 1)]",True
golden,"[('स्वर्णिम', 1), ('स्वर्ण', 1)]",True
good,"[('अच्छा', 25), ('अच्छे', 8), ('अच्छी', 7), ('सति', 2), ('अच्चे', 1)]",True
goodly,[],False
goodness,"[('अच्छाई', 1)]",True
goodwill,[],False
goood,[],False
gooood,[],False
gorgeous,[],False
gorgeously,[],False
grace,"[('नौकरी', 1)]",True
graceful,[],False
gracefully,[],False
gracious,[],False
graciously,[],False
graciousness,[],False
grand,[],True
grandeur,[],False
grateful,[],False
gratefully,[],False
gratification,[],False
gratified,[],False
gratifies,[],False
gratify,[],False
gratifying,[],False
gratifyingly,[],False
gratitude,"[('आभार', 1)]",True
great,"[('महान्', 5), ('महान', 5), ('बड़े', 2), ('बड़ा', 2), ('महाप्रवीण', 1)]",True
greatest,"[('सबसे', 2), ('महान', 1), ('सबसे महान', 1)]",True
greatness,[],False
grin,[],True
groundbreaking,[],False
guarantee,"[('गेरेंटी', 1)]",True
guidance,[],False
guiltless,[],False
gumption,[],False
gush,[],False
gusto,[],False
gutsy,[],False
hail,[],False
halcyon,[],False
hale,[],True
hallmark,[],False
hallmarks,[],False
hallowed,[],False
handier,[],False
handily,[],False
hands-down,[],False
handsome,[],False
handsomely,[],False
handy,[],True
happier,[],False
happily,[],False
happiness,"[('दुःख सुख', 2), ('दुःख', 2), ('सुख', 2), ('मुझे', 1)]",True
happy,"[('खुश', 2), ('ज्यादा', 1), ('खुशी', 1), ('हैं', 1), ('प्रसन्न', 1)]",True
hard-working,[],False
hardier,[],False
hardy,[],False
harmless,[],False
harmonious,"[('पूर्ण', 1)]",True
harmoniously,[],False
harmonize,[],False
harmony,"[('सौहार्द', 1), ('सौहार्द _ मानवता', 1), ('मानवता', 1)]",True
headway,[],False
heal,[],True
healthful,[],False
healthy,[],False
hearten,[],False
heartening,[],False
heartfelt,"[('हार्दिक', 1)]",True
heartily,[],False
heartwarming,[],False
heaven,"[('स्वर्ग', 1)]",True
heavenly,[],False
helped,"[('सहायता', 1), ('ने', 1)]",True
helpful,"[('सहायक', 4), ('उचित _ मददगार', 1), ('मददगार', 1), ('उचित', 1)]",True
helping,"[('साथ', 1), ('मदद', 1)]",True
hero,"[('नायक', 1)]",True
heroic,[],False
heroically,[],False
heroine,[],False
heroize,[],False
heros,[],False
high-quality,[],False
high-spirited,[],False
hilarious,[],False
holy,"[('पवित्र', 1)]",True
homage,[],False
honest,"[('ईमानदार', 1), ('कहूँ', 1)]",True
honesty,[],False
honor,"[('मान', 1), ('सम्मान', 1)]",True
honorable,"[('माननीय', 10)]",True
honored,[],False
honoring,[],False
hooray,[],False
hopeful,[],False
hospitable,[],False
hot,"[('गरम', 1), ('हॉट', 1), ('ज्वलित', 1)]",True
hotcake,[],False
hotcakes,[],False
hottest,[],False
hug,"[('गले', 2), ('पैदा', 1), ('पैदा _ गले', 1), ('गले _ लगाना', 1), ('लगाना', 1)]",True
humane,[],False
humble,[],False
humility,[],False
humor,"[('हास्य', 1)]",True
humorous,[],False
humorously,[],False
humour,[],False
humourous,[],False
ideal,"[('आर्य', 1)]",True
idealize,[],False
ideally,[],False
idol,"[('मूर्ति', 2)]",True
idolize,[],False
idolized,[],False
idyllic,[],False
illuminate,[],False
illuminati,[],False
illuminating,[],False
illumine,[],False
illustrious,[],False
ilu,[],True
imaculate,[],False
imaginative,[],False
immaculate,[],False
immaculately,[],False
immense,[],False
impartial,"[('निष्पक्ष', 3)]",True
impartiality,"[('निष्पक्षता', 1)]",True
impartially,[],False
impassioned,[],False
impeccable,[],False
impeccably,[],False
important,"[('महत्वपूर्ण', 10), ('जरूरी', 7), ('महत्त्वपूर्ण', 6), ('अहम', 3), ('सवाल', 1)]",True
impress,[],True
impressed,"[('ने', 2), ('प्रभावित', 1)]",True
impresses,[],False
impressive,[],False
impressively,[],False
impressiveness,[],False
improve,"[('सुधार', 13), ('सुधारने', 5), ('बनाने', 2), ('सुधारना', 2), ('बताएंगी', 1)]",True
improved,"[('सुधार', 5), ('सुधारा', 1), ('सुधारना', 1)]",True
improvement,"[('सुधार', 3)]",True
improvements,"[('सुधार', 6)]",True
improves,[],False
improving,"[('सुधार', 4), ('सुधारने', 1), ('सुधारते', 1)]",True
incredible,[],False
incredibly,[],False
indebted,[],False
individualized,[],False
indulgence,[],False
indulgent,[],False
industrious,[],False
inestimable,[],False
inestimably,[],False
inexpensive,[],False
infallibility,[],False
infallible,[],False
infallibly,[],False
influential,[],False
ingenious,[],False
ingeniously,[],False
ingenuity,[],False
ingenuous,[],False
ingenuously,[],False
innocuous,[],False
innovation,[],False
innovative,[],True
inpressed,[],False
insightful,[],False
insightfully,[],False
inspiration,"[('प्रेरक', 1), ('प्रेरणा', 1)]",True
inspirational,[],False
inspire,"[('प्रेरणा देते', 1), ('प्रेरणा', 1), ('देते', 1)]",True
inspiring,"[('प्रेरणास्पद', 1)]",True
instantly,[],False
instructive,[],False
instrumental,[],False
integral,"[('अभिन्न', 1)]",True
integrated,[],False
intelligence,"[('बुद्धिमत्ता', 1)]",True
intelligent,[],False
intelligible,[],False
interesting,"[('दिलचस्प', 2), ('है', 1)]",True
interests,[],True
intimacy,[],False
intimate,[],False
intricate,[],False
intrigue,[],False
intriguing,[],False
intriguingly,[],False
intuitive,[],True
invaluable,"[('अमूल्य', 3)]",True
invaluablely,[],False
inventive,[],False
invigorate,[],False
invigorating,[],False
invincibility,[],False
invincible,[],False
inviolable,[],False
inviolate,[],False
invulnerable,[],False
irreplaceable,[],False
irreproachable,[],False
irresistible,[],False
irresistibly,[],False
issue-free,[],False
jaw-droping,[],False
jaw-dropping,[],False
jollify,[],False
jolly,[],False
jovial,[],False
joy,[],True
joyful,[],False
joyfully,[],False
joyous,[],False
joyously,[],False
jubilant,[],False
jubilantly,[],False
jubilate,[],False
jubilation,[],False
jubiliant,[],False
judicious,[],False
justly,[],False
keen,[],True
keenly,[],False
keenness,[],False
kid-friendly,[],False
kindliness,[],False
kindly,"[('कृपया', 1), ('स्वीकार _ कृपया', 1), ('स्वीकार', 1)]",True
kindness,[],False
knowledgeable,"[('जानकार', 2), ('सकते', 1), ('सकते _ जानकार', 1), ('ज्ञाता', 1), ('समझता', 1)]",True
kudos,[],False
large-capacity,[],False
laud,[],False
laudable,[],False
laudably,[],False
lavish,[],False
lavishly,[],False
law-abiding,[],False
lawful,[],False
lawfully,[],False
lead,"[('lead', 1), ('जीने', 1)]",True
leading,"[('अमुख', 3), ('नेतृत्व', 1)]",True
leads,[],True
lean,[],True
led,[],True
legendary,[],False
leverage,[],False
levity,[],False
liberate,[],True
liberation,[],False
liberty,[],False
lifesaver,[],False
light-hearted,[],False
lighter,[],False
likable,[],False
like,"[('जैसे', 49), ('तरह', 17), ('किसी', 3), ('चाहेंगे', 3), ('ही', 3)]",True
liked,"[('अच्छा लगा', 3), ('अच्छा', 3), ('लगा', 3), ('पसंद', 2), ('करता', 1)]",True
likes,[],False
liking,"[('चाहने', 1)]",True
lionhearted,[],False
lively,[],False
logical,"[('तार्किक', 1), ('तर्कपूर्ण', 1)]",True
long-lasting,[],False
lovable,[],False
lovably,[],False
love,"[('प्रेम', 14), ('प्यार', 13), ('लव', 1)]",True
loved,"[('जिसने', 1)]",True
loveliness,[],False
lovely,"[('प्यारे', 1)]",True
lover,[],False
loves,"[('देखते', 1), ('करते _ देखते', 1), ('करते', 1)]",True
loving,[],True
low-cost,[],False
low-price,[],False
low-priced,[],False
low-risk,[],False
lower-priced,[],False
loyal,"[('वफादार', 1)]",True
loyalty,[],False
lucid,[],False
lucidly,[],False
luck,"[('किस्मत', 2), ('सौभाग्य', 2), ('भग्य', 1), ('भाग्य', 1)]",True
luckier,[],False
luckiest,[],False
luckiness,[],False
lucky,"[('भाग्यशाली', 2), ('भाग्यवती', 1)]",True
lucrative,[],False
luminous,[],False
lush,[],True
luster,[],False
lustrous,[],False
luxuriant,[],False
luxuriate,[],False
luxurious,[],False
luxuriously,[],False
luxury,[],False
lyrical,[],False
magic,[],True
magical,"[('जादुई', 2)]",True
magnanimous,[],False
magnanimously,[],False
magnificence,[],False
magnificent,[],False
magnificently,[],False
majestic,[],False
majesty,"[('महाराज', 1)]",True
manageable,[],False
maneuverable,[],False
marvel,[],False
marveled,[],False
marvelled,[],False
marvellous,[],False
marvelous,[],False
marvelously,[],False
marvelousness,[],False
marvels,[],False
master,"[('सिद्धहस्त', 1), ('गुरु', 1), ('गुरुवर', 1), ('मार्तंड', 1)]",True
masterful,[],False
masterfully,[],False
masterpiece,[],False
masterpieces,[],False
masters,[],True
mastery,[],False
matchless,[],False
mature,[],False
maturely,[],False
maturity,[],False
meaningful,"[('सार्थक', 1)]",True
memorable,[],False
merciful,[],False
mercifully,[],False
mercy,[],False
merit,"[('योग्यता', 1)]",True
meritorious,[],False
merrily,[],False
merriment,[],False
merriness,[],False
merry,[],False
mesmerize,[],False
mesmerized,[],False
mesmerizes,[],False
mesmerizing,[],False
mesmerizingly,[],False
meticulous,[],False
meticulously,[],False
mightily,[],False
mighty,[],False
mind-blowing,[],False
miracle,[],False
miracles,[],False
miraculous,"[('चमत्कारिक', 2), ('चमत्कारी', 1)]",True
miraculously,[],False
miraculousness,[],False
modern,"[('आधुनिक', 5)]",True
modest,[],False
modesty,[],False
momentous,[],False
monumental,[],False
monumentally,[],False
morality,"[('नैतिकता', 10), ('व्यक्तिवादिता', 2), ('व्यक्तिवादिता _ नैतिकता', 2), ('नेतिकता', 1)]",True
motivated,[],False
multi-purpose,[],False
navigable,[],False
neat,[],True
neatest,[],False
neatly,"[('निराली', 1)]",True
nice,"[('अच्छा', 3), ('सुन्दर', 1)]",True
nicely,[],False
nicer,[],False
nicest,[],False
nifty,[],False
nimble,[],False
noble,"[('नेक', 2), ('आर्य', 1), ('श्रेष्ठ', 1)]",True
nobly,[],False
noiseless,[],False
non-violence,[],False
non-violent,[],False
notably,[],False
noteworthy,"[('उल्लेखनीय', 3), ('अनुल्लेखनीय', 3)]",True
nourish,[],True
nourishing,[],False
nourishment,[],False
novelty,[],False
nurturing,[],False
oasis,[],False
obsession,[],False
obsessions,[],False
obtainable,[],False
openly,[],True
openness,[],False
optimal,[],False
optimism,[],False
optimistic,[],False
opulent,[],False
orderly,[],False
originality,[],False
outdo,[],False
outdone,[],False
outperform,[],False
outperformed,[],False
outperforming,[],False
outperforms,[],False
outshine,[],False
outshone,[],False
outsmart,[],False
outstanding,[],False
outstandingly,[],False
outstrip,[],False
outwit,[],False
ovation,[],False
overjoyed,[],False
overtake,[],False
overtaken,[],False
overtakes,[],False
overtaking,[],False
overtook,[],False
overture,[],False
pain-free,[],False
painless,[],False
painlessly,[],False
palatial,[],False
pamper,[],False
pampered,[],False
pamperedly,[],False
pamperedness,[],False
pampers,[],False
panoramic,[],False
paradise,[],True
paramount,[],False
pardon,[],False
passion,"[('जुनून', 1)]",True
passionate,[],True
passionately,[],False
patience,[],False
patient,"[('रोगी', 3)]",True
patiently,[],False
patriot,[],True
patriotic,[],False
peace,"[('शांति', 2)]",True
peaceable,[],False
peaceful,"[('वेज्ञानिक', 1)]",True
peacefully,"[('से', 1)]",True
peacekeepers,[],False
peach,[],False
peerless,[],False
pep,[],False
pepped,[],False
pepping,[],False
peppy,[],False
peps,[],False
perfect,"[('पूर्ण', 1)]",True
perfection,[],False
perfectly,[],False
permissible,[],False
perseverance,[],False
persevere,[],False
personages,[],False
personalized,[],False
phenomenal,[],False
phenomenally,[],False
picturesque,[],False
piety,"[('भजन', 1)]",True
pinnacle,[],False
playful,[],False
playfully,[],False
pleasant,"[('सुखद', 2), ('तन्खाह', 1), ('साध्य', 1), ('मोटी', 1), ('साध्य _ मोटी तन्खाह _ सुखद', 1)]",True
pleasantly,[],False
pleased,"[('कृपा', 1)]",True
pleases,[],False
pleasing,[],False
pleasingly,[],False
pleasurable,[],False
pleasurably,[],False
pleasure,"[('हर्ष', 1), ('हर्ष _ सूचित', 1), ('सूचित', 1)]",True
plentiful,[],False
pluses,[],False
plush,[],False
plusses,[],False
poetic,"[('काव्यगत', 1)]",True
poeticize,[],False
poignant,[],False
poise,[],False
poised,[],False
polished,[],False
polite,[],False
politeness,[],False
popular,"[('प्रचलित', 6), ('लोकप्रिय', 3)]",True
portable,[],False
posh,[],False
positive,"[('सकारात्मक', 4), ('सकारात्मक होगा', 1), ('होगा', 1)]",True
positively,[],True
positives,[],False
powerful,"[('शक्तिशाली', 1), ('हुए', 1), ('पावरफूल', 1), ('हुए पावरफूल', 1)]",True
powerfully,[],False
praise,"[('प्रशंसा', 1)]",True
praiseworthy,[],False
praising,[],False
pre-eminent,[],False
precious,"[('अनमोल', 2), ('सिर्फ _ अनमोल', 1), ('सिर्फ', 1)]",True
precise,[],False
precisely,[],False
preeminent,[],False
prefer,[],True
preferable,"[('बेहतर', 1)]",True
preferably,[],False
prefered,[],False
preferes,[],False
preferring,[],False
prefers,[],False
premier,[],False
prestige,"[('दौलत', 1)]",True
prestigious,[],False
prettily,[],False
pretty,[],False
priceless,"[('अमूल्य', 3)]",True
pride,"[('नशा', 1), ('लालच', 1)]",True
principled,[],False
privilege,[],False
privileged,[],False
prize,"[('पुरस्कार', 5)]",True
proactive,[],False
problem-free,[],False
problem-solver,[],False
prodigious,[],False
prodigiously,[],False
prodigy,[],False
productive,[],False
productively,[],False
proficient,"[('निपुण', 1)]",True
proficiently,[],False
profound,[],False
profoundly,[],False
profuse,[],False
profusion,[],False
progress,"[('प्रगति', 4), ('जारी', 1), ('आगे', 1)]",True
progressive,[],False
prolific,[],False
prominence,[],False
prominent,[],False
promise,"[('वादा', 1), ('हैं', 1), ('प्रतिज्ञा', 1)]",True
promised,[],False
promises,"[('वादा', 1)]",True
promising,[],False
promoter,[],False
prompt,"[('prompt', 1), ('प्रॉम्प्ट', 1)]",True
promptly,[],False
proper,"[('उचित', 4), ('समुचित', 2), ('उपयुक्त', 1)]",True
properly,"[('ठीक', 3), ('सही', 2), ('से', 2), ('ही', 1), ('ठीक _ ही', 1)]",True
propitious,[],False
propitiously,[],False
pros,[],True
prosper,[],False
prosperity,[],False
prosperous,[],False
prospros,[],False
protect,"[('प्रोटेक्ट', 3), ('करे', 3), ('बचाती', 3), ('राईट', 2), ('प्रोटेक्ट राईट', 2)]",True
protection,"[('संरक्षण', 2), ('protection', 1)]",True
protective,[],False
proud,"[('गर्व', 1)]",True
proven,"[('सिद्ध', 1)]",True
proves,"[('होता', 2), ('करे', 1)]",True
providence,[],False
proving,[],True
prowess,[],False
prudence,[],False
prudent,[],False
prudently,[],False
punctual,[],False
pure,"[('शुद्ध', 10), ('साफ़प्रचार', 1)]",True
purify,"[('पवित्र', 2), ('करने', 2), ('स्नान', 1), ('पवित्र करने _ स्नान', 1), ('पवित्र करने', 1)]",True
purposeful,[],False
quaint,[],True
qualified,[],False
qualify,[],False
quicker,[],False
quiet,[],False
quieter,[],False
radiance,[],False
radiant,[],False
rapid,[],True
rapport,[],False
rapt,[],False
rapture,[],False
raptureous,[],False
raptureously,[],False
rapturous,[],False
rapturously,[],False
rational,[],True
razor-sharp,[],False
reachable,[],False
readable,"[('पठनीय', 1)]",True
readily,[],False
ready,"[('तैयार', 6), ('वासी', 2), ('अभी', 1), ('प्रतीक्षा', 1)]",True
reaffirm,[],True
reaffirmation,"[('रीओफेन्दिग', 1)]",True
realistic,[],False
realizable,[],False
reasonable,[],True
reasonably,[],False
reasoned,"[('तार्किक', 1)]",True
reassurance,[],False
reassure,[],False
receptive,[],False
reclaim,[],False
recomend,[],False
recommend,"[('सलाह', 15), ('सुधार', 1), ('सुझाव', 1)]",True
recommendation,"[('समर्थन _ रिकमण्डेशन', 1), ('रिकमण्डेशन', 1), ('समर्थन', 1)]",True
recommendations,"[('सिफारिशों', 1)]",True
recommended,[],True
reconcile,[],False
reconciliation,[],False
record-setting,[],False
recover,"[('हो', 1)]",True
recovery,[],False
rectification,"[('सुधार', 1)]",True
rectify,"[('सुधारने', 1), ('सुधारा', 1), ('सुधारना', 1), ('सुधार', 1), ('कर', 1)]",True
rectifying,[],False
redeem,[],False
redeeming,[],False
redemption,[],False
refine,"[('करना', 1)]",True
refined,[],False
refinement,[],False
reform,"[('सुधार', 3)]",True
reformed,[],False
reforming,[],False
reforms,[],False
refresh,"[('ब्राउजर', 1), ('रिफ्रेस', 1), ('कीजिए', 1), ('ब्राउजर _ रिफ्रेस कीजिए', 1)]",True
refreshed,[],False
refreshing,[],False
refund,[],False
refunded,[],False
regal,[],False
regally,[],False
regard,"[('सम्बंध', 2), ('सन्दर्भ', 1), ('विषय', 1)]",True
rejoice,[],False
rejoicing,"[('रमण करने', 1), ('रमण', 1), ('करने', 1)]",True
rejoicingly,[],False
rejuvenate,[],False
rejuvenated,[],False
rejuvenating,[],False
relaxed,"[('दी', 2), ('दी _ नियमों', 2), ('नियमों', 2)]",True
relent,[],False
reliable,"[('विश्वसनीय', 12), ('संदर्भ', 1), ('विश्वस्त संदर्भ', 1), ('विश्वस्त', 1), ('भरोसेमंद', 1)]",True
reliably,[],False
relief,"[('उपाय', 1)]",True
relish,[],False
remarkable,"[('उल्लेखनीय', 11), ('अनुल्लेखनीय', 1)]",True
remarkably,[],False
remedy,[],False
remission,[],False
remunerate,[],False
renaissance,"[('नवजागरण', 3)]",True
renewed,[],False
renown,[],False
renowned,[],False
replaceable,[],False
reputable,[],False
reputation,[],True
resilient,[],False
resolute,[],False
resound,[],False
resounding,[],False
resourceful,[],False
resourcefulness,[],False
respect,"[('सम्मान', 7), ('करते', 1), ('सम्मान _ धन्यवाद', 1), ('धन्यवाद', 1)]",True
respectable,"[('सम्मानजनक', 1)]",True
respectful,[],False
respectfully,[],False
respite,[],False
resplendent,[],False
responsibly,[],False
responsive,[],False
restful,[],False
restored,[],False
restructure,[],False
restructured,[],False
restructuring,[],False
retractable,[],False
revel,[],False
revelation,[],False
revere,[],True
reverence,[],False
reverent,[],False
reverently,[],False
revitalize,[],False
revival,[],False
revive,[],False
revives,[],False
revolutionary,[],False
revolutionize,[],False
revolutionized,[],False
revolutionizes,[],False
reward,[],False
rewarding,[],False
rewardingly,[],False
rich,"[('अमीरों', 2)]",True
richer,[],False
richly,[],False
richness,[],False
right,"[('सही', 23), ('अधिकार', 19), ('ठीक', 7), ('अभी', 3), ('right', 3)]",True
righten,[],True
righteous,[],False
righteously,[],False
righteousness,[],False
rightful,[],False
rightfully,[],False
rightly,"[('ही', 2), ('सच', 2), ('सच ही', 2)]",True
rightness,[],False
risk-free,[],False
robust,[],False
rock-star,[],False
rock-stars,[],False
rockstar,[],False
rockstars,[],False
romantic,[],False
romantically,[],False
romanticize,[],False
roomier,[],False
roomy,[],False
rosy,"[('गुलाबी', 3)]",True
safe,"[('सुरक्षित', 3)]",True
safely,[],False
sagacity,[],False
sagely,[],False
saint,"[('संत', 1)]",True
saintliness,[],False
saintly,[],False
salutary,[],False
salute,[],False
sane,[],False
satisfactorily,[],False
satisfactory,"[('सारी', 1), ('सहमति', 1), ('अच्छी', 1), ('सारी _ अच्छी _ सहमति _ संतोषजनक', 1), ('संतोषजनक', 1)]",True
satisfied,"[('संतुष्ट', 3), ('चाहते', 1), ('चाहते _ संतुष्ट', 1), ('संतोष', 1)]",True
satisfies,"[('धर्मपरायणता', 1)]",True
satisfy,"[('तुष्टि', 2)]",True
satisfying,[],False
satisified,[],False
saver,[],False
savings,[],False
savior,[],False
savvy,"[('सेवी', 1)]",True
scenic,[],False
seamless,[],False
seasoned,[],False
secure,"[('अर्धसुरक्षित', 1), ('सुरक्षित', 1)]",True
securely,[],False
selective,"[('selective', 1)]",True
self-determination,[],False
self-respect,[],False
self-satisfaction,[],False
self-sufficiency,[],False
self-sufficient,[],False
sensation,[],False
sensational,[],False
sensationally,[],False
sensations,[],False
sensible,"[('सुलझी', 1), ('विवेकपूर्ण', 1)]",True
sensibly,[],False
sensitive,"[('संवेदनशील', 4), ('सवेदनशील', 2)]",True
serene,[],False
serenity,[],False
sexy,[],False
sharp,"[('खूंखार', 1)]",True
sharper,"[('असफल _ जायेगे', 1), ('जायेगे', 1), ('असफल', 1)]",True
sharpest,[],False
shimmering,[],False
shimmeringly,[],False
shine,[],False
shiny,[],False
significant,[],False
silent,"[('कर', 1), ('मौन', 1)]",True
simpler,[],False
simplest,[],False
simplified,[],False
simplifies,[],False
simplify,[],False
simplifying,[],False
sincere,"[('आपका', 3), ('सच्चे ह्रदय', 1), ('ह्रदय', 1), ('सच्चे', 1)]",True
sincerely,[],False
sincerity,[],False
skill,[],True
skilled,"[('कुशल', 3)]",True
skillful,[],False
skillfully,[],False
slammin,[],False
sleek,[],False
slick,[],False
smart,"[('गलत', 1)]",True
smarter,"[('ज्यादा', 1)]",True
smartest,[],False
smartly,[],False
smile,[],True
smiles,[],False
smiling,[],False
smilingly,[],False
smitten,[],False
smooth,[],False
smoother,[],False
smoothes,[],False
smoothest,[],False
smoothly,[],False
snappy,[],False
snazzy,[],False
sociable,[],False
soft,"[('दबे', 1), ('कोमल', 1)]",True
softer,[],False
solace,[],False
solicitous,[],False
solicitously,[],False
solid,"[('ठोस', 1), ('पुख्ता', 1)]",True
solidarity,[],False
soothe,[],False
soothingly,[],False
sophisticated,[],False
soulful,[],False
soundly,[],False
soundness,[],False
spacious,[],False
sparkle,[],False
sparkling,[],False
spectacular,[],False
spectacularly,[],False
speedily,[],False
speedy,[],False
spellbind,[],False
spellbinding,[],False
spellbindingly,[],False
spellbound,[],False
spirited,[],False
spiritual,[],False
splendid,[],False
splendidly,[],False
splendor,[],False
spontaneous,"[('अनायास', 1)]",True
sporty,[],False
spotless,[],False
sprightly,[],False
stability,[],False
stabilize,[],False
stable,"[('स्टेबल', 2)]",True
stainless,[],False
standout,[],False
state-of-the-art,[],False
stately,[],False
statuesque,[],False
staunch,[],False
staunchly,[],False
staunchness,[],False
steadfast,[],False
steadfastly,[],False
steadfastness,[],False
steadiest,[],False
steadiness,[],False
steady,[],False
stellar,[],False
stellarly,[],False
stimulate,[],False
stimulates,[],False
stimulating,[],False
stimulative,[],False
stirringly,[],False
straighten,[],False
straightforward,[],False
streamlined,[],False
striking,[],False
strikingly,[],False
striving,[],False
strong,"[('सशक्त', 2), ('घोर', 1), ('पुख्ता', 1)]",True
stronger,[],False
strongest,[],False
stunned,"[('रह', 1)]",True
stunning,[],False
stunningly,[],False
stupendous,[],False
stupendously,[],False
sturdier,[],False
sturdy,[],False
stylish,[],False
stylishly,[],False
stylized,[],False
suave,[],False
suavely,[],False
sublime,[],False
subsidize,[],False
subsidized,[],False
subsidizes,[],False
subsidizing,[],False
substantive,[],False
succeed,[],True
succeeded,"[('सफल', 1), ('हुए', 1), ('कामयाब हुए', 1), ('कामयाब', 1)]",True
succeeding,[],False
succeeds,[],False
succes,[],True
success,"[('सफलता', 3)]",True
successes,[],False
successful,"[('सफल', 3)]",True
successfully,[],False
suffice,[],False
sufficed,[],False
suffices,[],False
sufficient,"[('पर्याप्त', 2)]",True
sufficiently,"[('पर्याप्त', 1)]",True
suitable,"[('उपयुक्त', 4), ('ठीक _ रहा', 1), ('ठीक', 1), ('रहा', 1)]",True
sumptuous,[],False
sumptuously,[],False
sumptuousness,[],False
super,[],True
superb,[],False
superbly,[],False
superior,"[('श्रेष्ठ', 2)]",True
superiority,[],False
supple,[],False
support,"[('समर्थन', 7), ('साथ', 1)]",True
supported,"[('समर्थन', 1)]",True
supporter,[],True
supporting,"[('सहायक', 2), ('साथ', 1)]",True
supportive,[],False
supports,[],True
supremacy,"[('वर्चस्व', 1)]",True
supreme,"[('पक्ष', 1), ('सर्वोच्च', 1)]",True
supremely,"[('महामानव', 2)]",True
supurb,[],False
supurbly,[],False
surmount,[],False
surpass,[],False
surreal,[],False
survival,[],False
survivor,[],False
sustainability,"[('सततता', 1)]",True
sustainable,[],True
swank,[],False
swankier,[],False
swankiest,[],False
swanky,[],False
sweeping,"[('झाड़ू _ रही', 1), ('रही', 1), ('झाड़ू', 1)]",True
sweet,[],True
sweeten,[],False
sweetheart,[],False
sweetly,[],False
sweetness,[],False
swift,[],False
swiftness,[],False
talent,"[('प्रतिभा', 1)]",True
talented,[],False
talents,[],False
tantalize,[],False
tantalizing,[],False
tantalizingly,[],False
tempt,[],True
tempting,[],False
temptingly,[],False
tenacious,[],False
tenaciously,[],False
tenacity,[],False
tender,"[('कोमलस्वप्न', 2)]",True
tenderly,[],False
terrific,[],False
terrifically,[],False
thank,"[('धन्यवाद', 7), ('आपके', 2), ('संपर्क', 1), ('?', 1), ('धन्यवाद _ ?', 1)]",True
thankful,[],True
thinner,[],False
thoughtful,[],True
thoughtfully,"[('सोच समझकर', 1), ('समझकर', 1), ('सोच', 1)]",True
thoughtfulness,[],False
thrift,[],False
thrifty,[],False
thrill,[],False
thrilled,[],False
thrilling,[],False
thrillingly,[],False
thrills,[],False
thrive,[],False
thriving,[],False
thumb-up,[],False
thumbs-up,[],False
tickle,[],False
tidy,[],False
time-honored,[],False
timely,[],True
tingle,[],False
titillate,[],False
titillating,[],False
titillatingly,[],False
togetherness,[],False
tolerable,[],False
toll-free,[],False
top,"[('ऊपर', 2), ('आला', 1), ('नामांकित', 1)]",True
top-notch,[],False
top-quality,[],False
topnotch,[],False
tops,[],False
tough,[],False
tougher,[],False
toughest,[],False
traction,[],True
tranquil,[],False
tranquility,[],False
transparent,[],False
treasure,[],False
tremendously,[],False
trendy,[],False
triumph,[],False
triumphal,[],False
triumphant,[],False
triumphantly,[],False
trivially,[],False
trophy,[],False
trouble-free,[],False
trump,[],False
trumpet,[],False
trust,[],True
trusted,[],False
trusting,[],False
trustingly,[],False
trustworthiness,[],False
trustworthy,"[('सम्मानित', 1)]",True
trusty,[],False
truthful,"[('इमानदार', 1)]",True
truthfully,[],False
truthfulness,[],False
twinkly,[],False
ultra-crisp,[],False
unabashed,[],False
unabashedly,[],False
unaffected,[],False
unassailable,[],False
unbeatable,[],False
unbiased,[],False
unbound,[],False
uncomplicated,[],False
unconditional,[],False
undamaged,[],False
undaunted,[],False
understandable,"[('उचित', 1)]",True
undisputable,[],False
undisputably,[],False
undisputed,[],False
unencumbered,[],False
unequivocal,[],False
unequivocally,[],False
unfazed,[],False
unfettered,[],False
unforgettable,[],False
unity,"[('एकता', 3)]",True
unlimited,"[('बेहद', 1)]",True
unmatched,[],False
unparalleled,[],False
unquestionable,[],False
unquestionably,[],False
unreal,[],False
unrestricted,[],False
unrivaled,[],False
unselfish,[],False
unwavering,[],False
upbeat,[],False
upgradable,[],False
upgradeable,[],False
upgraded,[],False
upheld,[],False
uphold,[],False
uplift,[],True
uplifting,[],False
upliftingly,[],False
upliftment,"[('उत्थान', 1)]",True
upscale,[],False
usable,"[('उपयोग', 1), ('उपयोग _ लायक', 1), ('लायक', 1)]",True
useable,[],False
useful,"[('काम', 3), ('उपयोगी', 2)]",True
user-friendly,[],False
user-replaceable,[],False
valiant,[],False
valiantly,[],False
valor,[],False
valuable,"[('अमूल्य', 1), ('बहुमूल्य', 1)]",True
variety,[],True
venerate,[],False
verifiable,"[('सत्यापनीय', 1), ('verifiability _ सत्यापनीय', 1), ('verifiability', 1)]",True
veritable,[],False
versatile,[],False
versatility,[],False
vibrant,[],False
vibrantly,[],False
victorious,"[('विजयी', 1), ('वाले', 1), ('विन _ वाले विजयी', 1), ('विन', 1)]",True
victory,"[('विजय', 3)]",True
viewable,[],False
vigilance,[],False
vigilant,[],False
virtue,[],False
virtuous,"[('सदाचारी', 4), ('सदाचारी _ कुशल', 2), ('कुशल', 2), ('पतिव्रता', 1)]",True
virtuously,[],False
visionary,[],False
vivacious,[],False
vivid,[],False
vouch,[],False
