0,1,2
headway,[],False
heal,[],True
healthful,[],False
healthy,"[('gesond', 1)]",True
hearten,[],False
heartening,[],False
heartfelt,[],False
heartily,"[('hartgrondig', 1)]",True
heartwarming,[],False
heaven,"[('heaven', 1)]",True
heavenly,[],False
helped,"[('gehelp', 1)]",True
helpful,"[('behulpsaam', 3), ('nuttig', 2), ('nuttiger', 1), ('nuttige', 1)]",True
helping,"[('help', 3)]",True
hero,"[('held', 1)]",True
heroic,[],False
heroically,[],False
heroine,[],False
heroize,[],False
heros,[],False
high-quality,[],False
high-spirited,[],False
hilarious,"[('skreeusnaaks', 2)]",True
holy,"[('heilige', 1)]",True
homage,[],False
honest,"[('eerlik', 2)]",True
honesty,[],False
honor,"[('eer', 1)]",True
honorable,[],False
honored,[],False
honoring,[],False
hooray,[],False
hopeful,[],True
hospitable,[],False
hot,"[('warm', 2), ('hot', 1)]",True
hotcake,[],False
hotcakes,[],False
hottest,[],False
hug,[],True
humane,[],False
humble,"[('nederig', 1)]",True
humility,[],False
humor,[],False
humorous,[],False
humorously,[],False
humour,[],False
humourous,[],False
ideal,"[('ideaal', 3)]",True
idealize,[],False
ideally,[],False
idol,[],False
idolize,[],False
idolized,[],False
idyllic,[],False
illuminate,[],False
illuminati,[],False
illuminating,[],False
illumine,[],False
illustrious,[],False
ilu,[],True
imaculate,[],False
imaginative,[],False
immaculate,[],False
immaculately,[],False
immense,[],False
impartial,"[('noodwendig', 1), ('onpartydig', 1), ('noodwendig onpartydig', 1)]",True
impartiality,[],False
impartially,[],False
impassioned,[],False
impeccable,[],False
impeccably,[],False
important,"[('belangrik', 12), ('belangrike', 5), ('belang', 1)]",True
impress,"[('indruk', 1)]",True
impressed,[],False
impresses,[],False
impressive,"[('indrukwekende', 1), ('indrukwekkend', 1)]",True
impressively,[],False
impressiveness,[],False
improve,"[('verbeter', 12)]",True
improved,"[('verbeter', 3)]",True
improvement,"[('verbetering', 3)]",True
improvements,"[('verbeteringe', 3)]",True
improves,[],False
improving,"[('verbetering', 1)]",True
incredible,[],False
incredibly,"[('ongelooflike', 2)]",True
indebted,[],False
individualized,[],False
indulgence,[],False
indulgent,[],False
industrious,"[('industrious', 1)]",True
inestimable,[],False
inestimably,[],False
inexpensive,[],False
infallibility,[],False
infallible,[],False
infallibly,[],False
influential,"[('invloedrykste', 1)]",True
ingenious,[],False
ingeniously,[],False
ingenuity,[],False
ingenuous,[],False
ingenuously,[],False
innocuous,[],False
innovation,[],False
innovative,"[('innoverende', 1)]",True
inpressed,[],False
insightful,[],False
insightfully,[],False
inspiration,[],False
inspirational,[],False
inspire,[],True
inspiring,[],False
instantly,[],False
instructive,[],False
instrumental,[],False
integral,[],False
integrated,"[('geïntegreer', 1)]",True
intelligence,[],False
intelligent,"[('intelligente', 1)]",True
intelligible,"[('verstaanbaar', 1)]",True
interesting,"[('interessante', 7), ('interessant', 5), ('interessants', 1)]",True
interests,"[('belangstellings', 2), ('belange', 2), ('interesseer', 1)]",True
intimacy,[],False
intimate,[],False
intricate,[],False
intrigue,[],False
intriguing,[],False
intriguingly,[],False
intuitive,[],False
invaluable,[],False
invaluablely,[],False
inventive,[],False
invigorate,[],False
invigorating,[],False
invincibility,[],False
invincible,[],False
inviolable,"[('onaantasbares', 2)]",True
inviolate,[],False
invulnerable,[],False
irreplaceable,[],False
irreproachable,[],False
irresistible,[],False
irresistibly,[],False
issue-free,[],False
jaw-droping,[],False
jaw-dropping,[],False
jollify,[],False
jolly,[],False
jovial,[],False
joy,[],True
joyful,[],False
joyfully,[],False
joyous,[],False
joyously,[],False
jubilant,[],False
jubilantly,[],False
jubilate,[],False
jubilation,[],False
jubiliant,[],False
judicious,[],False
justly,[],False
keen,[],False
keenly,[],False
keenness,[],False
kid-friendly,[],False
kindliness,[],False
kindly,[],False
kindness,[],False
knowledgeable,"[('kundig', 1)]",True
kudos,[],False
large-capacity,[],False
laud,[],False
laudable,[],False
laudably,[],False
lavish,[],False
lavishly,[],False
law-abiding,[],False
lawful,"[('wet', 1), ('reg', 1), ('wet _ reg', 1)]",True
lawfully,[],False
lead,"[('lei', 5), ('voortou', 1)]",True
leading,"[('toonaangewende', 2), ('vooraanstaande', 1)]",True
leads,"[('bring', 1), ('lei', 1)]",True
lean,[],True
led,[],True
legendary,[],False
leverage,[],False
levity,[],False
liberate,[],True
liberation,[],False
liberty,[],False
lifesaver,[],False
light-hearted,[],False
lighter,[],False
likable,[],False
like,"[('soos', 138), ('hou', 15), ('so', 6), ('asof', 5), ('na', 5)]",True
liked,[],False
likes,"[('van', 1)]",True
liking,[],False
lionhearted,[],False
lively,[],False
logical,"[('logiese', 2)]",True
long-lasting,[],False
lovable,[],False
lovably,[],False
love,"[('liefde', 3), ('love', 2), ('is', 1), ('wou', 1), ('graag', 1)]",True
loved,[],False
loveliness,[],False
lovely,[],False
lover,[],True
loves,[],True
loving,"[('vredeliewende', 1)]",True
low-cost,[],False
low-price,[],False
low-priced,[],False
low-risk,[],False
lower-priced,[],False
loyal,[],True
loyalty,[],False
lucid,[],False
lucidly,[],False
luck,[],True
luckier,[],False
luckiest,[],False
luckiness,[],False
lucky,[],False
lucrative,[],False
luminous,[],False
lush,[],True
luster,[],False
lustrous,[],False
luxuriant,[],False
luxuriate,[],False
luxurious,[],False
luxuriously,[],False
luxury,[],False
lyrical,[],False
magic,[],False
magical,[],False
magnanimous,[],False
magnanimously,[],False
magnificence,[],False
magnificent,[],False
magnificently,[],False
majestic,[],False
majesty,[],False
manageable,[],False
maneuverable,[],False
marvel,[],False
marveled,[],False
marvelled,[],False
marvellous,[],False
marvelous,[],False
marvelously,[],False
marvelousness,[],False
marvels,[],False
master,"[('bobaasmeestermultiakademikus', 1), ('baasraak', 1)]",True
masterful,"[('meesterlike', 1)]",True
masterfully,[],False
masterpiece,"[('meesterwerk', 1)]",True
masterpieces,[],False
masters,[],False
mastery,[],False
matchless,[],False
mature,[],False
maturely,[],False
maturity,[],False
meaningful,"[('sinvolle', 1)]",True
memorable,[],False
merciful,[],False
mercifully,[],False
mercy,"[('genade', 1)]",True
merit,[],False
meritorious,[],False
merrily,[],False
merriment,[],False
merriness,[],False
merry,"[('vrolike', 1)]",True
mesmerize,[],False
mesmerized,[],False
mesmerizes,[],False
mesmerizing,[],False
mesmerizingly,[],False
meticulous,[],False
meticulously,[],False
mightily,[],False
mighty,"[('magtig', 3), ('magtige', 1)]",True
mind-blowing,[],False
miracle,"[('wonderwerk', 1)]",True
miracles,[],False
miraculous,[],False
miraculously,[],False
miraculousness,[],False
modern,"[('moderne', 4), ('modern', 1)]",True
modest,"[('piepklein', 1)]",True
modesty,[],False
momentous,[],False
monumental,[],False
monumentally,[],False
morality,[],False
motivated,[],False
multi-purpose,[],False
navigable,[],False
neat,"[('netjies', 2)]",True
neatest,[],False
neatly,[],False
nice,"[('lekker', 11), ('mooi', 2), ('gaaf', 1), ('gawe anonieme', 1), ('gawe', 1)]",True
nicely,"[('mooi', 5), ('lekker', 2)]",True
nicer,"[('mooier', 1)]",True
nicest,[],False
nifty,[],False
nimble,[],False
noble,[],False
nobly,[],False
noiseless,[],False
non-violence,[],False
non-violent,[],False
notably,[],False
noteworthy,[],False
nourish,[],False
nourishing,[],False
nourishment,[],False
novelty,[],False
nurturing,[],False
oasis,[],False
obsession,[],False
obsessions,[],False
obtainable,[],False
openly,"[('openlik', 1)]",True
openness,"[('openlikheid', 1)]",True
optimal,[],False
optimism,[],False
optimistic,[],False
opulent,[],False
orderly,[],False
originality,"[('oorspronklikheid', 1)]",True
outdo,[],False
outdone,[],False
outperform,[],False
outperformed,[],False
outperforming,[],False
outperforms,[],False
outshine,[],False
outshone,[],False
outsmart,[],False
outstanding,[],False
outstandingly,[],False
outstrip,[],False
outwit,[],False
ovation,[],False
overjoyed,[],False
overtake,[],False
overtaken,[],False
overtakes,[],False
overtaking,[],False
overtook,[],False
overture,[],False
pain-free,[],False
painless,[],False
painlessly,[],False
palatial,[],False
pamper,[],False
pampered,[],False
pamperedly,[],False
pamperedness,[],False
pampers,[],False
panoramic,[],False
paradise,"[('paradys', 4)]",True
paramount,[],False
pardon,[],False
passion,[],False
passionate,[],False
passionately,[],False
patience,"[('geduld', 1)]",True
patient,[],True
patiently,[],False
patriot,[],False
patriotic,[],False
peace,"[('vrede', 3), ('vredeliewende', 1)]",True
peaceable,[],False
peaceful,"[('vreedsame', 1)]",True
peacefully,[],False
peacekeepers,[],False
peach,[],False
peerless,[],False
pep,[],False
pepped,[],False
pepping,[],False
peppy,[],False
peps,[],False
perfect,"[('perfect', 1)]",True
perfection,[],False
perfectly,"[('piekfyn', 1), ('perfek', 1)]",True
permissible,[],False
perseverance,[],False
persevere,[],False
personages,[],False
personalized,[],False
phenomenal,[],False
phenomenally,[],False
picturesque,[],False
piety,[],False
pinnacle,[],False
playful,[],False
playfully,[],False
pleasant,"[('aangename', 1)]",True
pleasantly,"[('aangenaam', 1)]",True
pleased,[],False
pleases,[],False
pleasing,[],False
pleasingly,[],False
pleasurable,[],False
pleasurably,[],False
pleasure,"[('plesier', 4), ('aangenaamheid', 1), ('plesierbootvaarte', 1)]",True
plentiful,[],False
pluses,[],False
plush,[],False
plusses,[],False
poetic,[],False
poeticize,[],False
poignant,[],False
poise,[],False
poised,[],False
polished,[],False
polite,[],True
politeness,"[('beleefdheid', 2), ('wikietiket', 1), ('wikietiket _ beleefdheid', 1)]",True
popular,"[('gewild', 1), ('popular', 1), ('populêre', 1), ('gewilde', 1), ('volksvaste', 1)]",True
portable,[],False
posh,[],False
positive,[],True
positively,"[('positief', 1)]",True
positives,[],False
powerful,"[('kragtige', 1), ('magtige', 1)]",True
powerfully,"[('kragtig', 1)]",True
praise,[],False
praiseworthy,[],False
praising,[],False
pre-eminent,[],False
precious,"[('kosbare', 1)]",True
precise,"[('presieser', 1)]",True
precisely,"[('juis', 7), ('genoeg', 1), ('genoeg juis', 1)]",True
preeminent,[],False
prefer,"[('verkies', 13), ('verkies jy', 2), ('jy', 2), ('aan', 2), ('voorkeur', 2)]",True
preferable,[],False
preferably,"[('verkieslik', 3)]",True
prefered,[],False
preferes,[],False
preferring,[],False
prefers,"[('presies _ verkies', 1), ('presies', 1), ('verkies', 1)]",True
premier,"[('premiersokkerliga', 1)]",True
prestige,[],False
prestigious,[],False
prettily,[],False
pretty,"[('redelik', 2), ('nogal', 1), ('glad', 1), ('maklik', 1), ('redelik maklik', 1)]",True
priceless,[],False
pride,"[('trots', 1)]",True
principled,[],False
privilege,"[('voorreg', 1)]",True
privileged,[],False
prize,[],True
proactive,[],False
problem-free,[],False
problem-solver,[],False
prodigious,[],False
prodigiously,[],False
prodigy,[],False
productive,[],False
productively,[],False
proficient,[],True
proficiently,[],False
profound,[],False
profoundly,[],False
profuse,[],False
profusion,[],False
progress,"[('vordering', 2), ('vooruitgang', 1)]",True
progressive,[],False
prolific,[],False
prominence,[],False
prominent,[],False
promise,[],True
promised,"[('beloof', 1)]",True
promises,[],False
promising,[],False
promoter,[],False
prompt,[],False
promptly,[],False
proper,"[('eienaam', 2), ('behoorlike', 1), ('eiename', 1)]",True
properly,[],True
propitious,[],False
propitiously,[],False
pros,[],True
prosper,[],True
prosperity,[],False
prosperous,"[('voorspoedige', 1)]",True
prospros,[],False
protect,"[('beskerm', 3)]",True
protection,"[('kopieregbeskerming', 1)]",True
protective,[],False
proud,"[('trotse', 1)]",True
proven,[],False
proves,[],False
providence,[],False
proving,[],True
prowess,[],False
prudence,[],False
prudent,[],False
prudently,[],False
punctual,[],False
pure,"[('suiwer', 3), ('pure', 2), ('net', 1), ('hou', 1), ('suiwer _ hou', 1)]",True
purify,[],False
purposeful,[],False
quaint,[],True
qualified,"[('gekwalifiseerde', 1)]",True
qualify,"[('kwalifiseer', 1)]",True
quicker,[],False
quiet,"[('stil', 4)]",True
quieter,[],False
radiance,[],False
radiant,[],True
rapid,[],False
rapport,"[('rapport', 2)]",True
rapt,[],True
rapture,"[('vervoering', 1)]",True
raptureous,[],False
raptureously,[],False
rapturous,[],False
rapturously,[],False
rational,[],True
razor-sharp,[],False
reachable,[],False
readable,"[('leesbaarder', 1), ('leeswaardig', 1)]",True
readily,[],False
ready,"[('gereed', 3), ('gereed maak', 1), ('maak', 1), ('parate', 1), ('reg', 1)]",True
reaffirm,[],False
reaffirmation,[],False
realistic,[],False
realizable,[],False
reasonable,"[('redelike', 1), ('redelik', 1)]",True
reasonably,[],False
reasoned,[],False
reassurance,[],False
reassure,[],False
receptive,[],False
reclaim,[],False
recomend,[],False
recommend,"[('aanraai', 2), ('aanbeveel', 1)]",True
recommendation,"[('aanbeveling', 2)]",True
recommendations,[],False
recommended,"[('het', 2), ('aanbeveel het', 1), ('aanbeveel', 1)]",True
reconcile,[],True
reconciliation,"[('versoening', 1)]",True
record-setting,[],False
recover,[],False
recovery,[],False
rectification,[],False
rectify,[],False
rectifying,[],False
redeem,[],False
redeeming,[],False
redemption,[],False
refine,[],True
refined,[],False
refinement,"[('verfyning', 1)]",True
reform,[],True
reformed,"[('gereformeerde', 2), ('hervormde', 1), ('kategorie:nederduitse gereformeerde', 1), ('kategorie:nederduitse', 1)]",True
reforming,[],False
reforms,[],False
refresh,[],True
refreshed,"[('verfris', 1)]",True
refreshing,[],False
refund,[],False
refunded,[],False
regal,[],False
regally,[],False
regard,"[('verband', 1), ('opsig', 1)]",True
rejoice,[],False
rejoicing,[],False
rejoicingly,[],False
rejuvenate,[],False
rejuvenated,[],False
rejuvenating,[],False
relaxed,[],False
relent,[],False
reliable,"[('betroubare', 2), ('betroubaarder', 1)]",True
reliably,[],False
relief,"[('verligting', 1)]",True
relish,[],False
remarkable,[],False
remarkably,[],False
remedy,[],False
remission,[],False
remunerate,[],False
renaissance,"[('renaissance', 2)]",True
renewed,[],False
renown,[],True
renowned,"[('wêreldbekende', 1)]",True
replaceable,[],False
reputable,"[('gesiene', 1)]",True
reputation,[],False
resilient,[],False
resolute,[],False
resound,[],False
resounding,[],False
resourceful,[],False
resourcefulness,[],False
respect,"[('respekteer', 2), ('respek', 2), ('opsig', 1), ('betrekking', 1)]",True
respectable,[],False
respectful,"[('respekvol', 1)]",True
respectfully,[],False
respite,[],False
resplendent,[],False
responsibly,[],False
responsive,[],False
restful,[],False
restored,[],False
restructure,[],False
restructured,[],False
restructuring,[],False
retractable,[],False
revel,[],False
revelation,[],False
revere,[],True
reverence,"[('vereers', 1)]",True
reverent,[],False
reverently,[],False
revitalize,[],False
revival,[],False
revive,"[('herleef', 2)]",True
revives,[],False
revolutionary,"[('rewolusionêre', 1)]",True
revolutionize,[],False
revolutionized,[],False
revolutionizes,[],False
reward,[],True
rewarding,"[('lonend', 1)]",True
rewardingly,[],False
rich,[],True
richer,[],False
richly,[],False
richness,[],False
right,"[('reg', 45), ('hoe', 16), ('regte', 16), ('nè', 10), ('kry', 3)]",True
righten,[],False
righteous,[],False
righteously,[],False
righteousness,[],False
rightful,[],False
rightfully,[],False
rightly,"[('tereg', 1)]",True
rightness,[],False
risk-free,[],False
robust,[],False
rock-star,[],False
rock-stars,[],False
rockstar,[],False
rockstars,[],False
romantic,"[('romantiese', 1)]",True
romantically,[],False
romanticize,"[('romantiseer', 1)]",True
roomier,[],False
roomy,[],False
rosy,[],False
safe,"[('veilig', 3), ('safe', 1)]",True
safely,[],False
sagacity,[],False
sagely,[],False
saint,[],True
saintliness,[],False
saintly,[],False
salutary,[],False
salute,[],False
sane,[],False
satisfactorily,[],False
satisfactory,[],False
satisfied,"[('tevrede', 1)]",True
satisfies,[],False
satisfy,[],False
satisfying,[],False
satisified,[],False
saver,"[('bespaarder', 1)]",True
savings,"[('waterbesparing', 1), ('spaarartikel', 1)]",True
savior,[],False
savvy,[],False
scenic,[],False
seamless,[],False
seasoned,"[('gesoute', 1)]",True
secure,[],False
securely,[],False
selective,[],False
self-determination,[],False
self-respect,[],False
self-satisfaction,[],False
self-sufficiency,[],False
self-sufficient,[],False
sensation,"[('sensasiestorie', 1)]",True
sensational,"[('opspraakwekkend', 1)]",True
sensationally,[],False
sensations,[],False
sensible,[],False
sensibly,[],False
sensitive,[],True
serene,[],False
serenity,[],False
sexy,[],False
sharp,[],True
sharper,[],False
sharpest,[],False
shimmering,[],False
shimmeringly,[],False
shine,[],True
shiny,[],False
significant,"[('aansienlike', 3), ('wesenlike', 2)]",True
silent,"[('stil', 1)]",True
simpler,"[('eenvoudiger', 1)]",True
simplest,[],False
simplified,"[('vereenvoudigde', 2)]",True
simplifies,[],False
simplify,[],False
simplifying,[],False
sincere,[],False
sincerely,[],False
sincerity,[],False
skill,[],True
skilled,"[('kundige', 1), ('bedrewe', 1)]",True
skillful,[],False
skillfully,[],False
slammin,[],False
sleek,[],False
slick,[],False
smart,[],True
smarter,[],False
smartest,"[('slimste', 1)]",True
smartly,[],False
smile,[],False
smiles,[],False
smiling,[],False
smilingly,[],False
smitten,[],False
smooth,[],True
smoother,[],False
smoothes,[],False
smoothest,[],False
smoothly,"[('seepglad', 1)]",True
snappy,[],False
snazzy,[],False
sociable,[],False
soft,[],True
softer,[],False
solace,[],False
solicitous,[],False
solicitously,[],False
solid,[],False
solidarity,[],False
soothe,[],False
soothingly,[],False
sophisticated,[],False
soulful,[],False
soundly,[],False
soundness,[],False
spacious,[],False
sparkle,[],False
sparkling,[],False
spectacular,[],False
spectacularly,[],False
speedily,[],False
speedy,"[('spoedige', 1)]",True
spellbind,[],False
spellbinding,[],False
spellbindingly,[],False
spellbound,[],False
spirited,[],False
spiritual,"[('geestelike', 1)]",True
splendid,[],False
splendidly,[],False
splendor,[],False
spontaneous,[],False
sporty,[],False
spotless,[],False
sprightly,[],False
stability,[],False
stabilize,[],False
stable,[],False
stainless,[],False
standout,[],False
state-of-the-art,[],False
stately,[],False
statuesque,[],False
staunch,[],False
staunchly,[],False
staunchness,[],False
steadfast,[],True
steadfastly,[],False
steadfastness,"[('onwrikbaarheid', 1)]",True
steadiest,[],False
steadiness,[],False
steady,[],False
stellar,[],False
stellarly,[],False
stimulate,[],False
stimulates,[],False
stimulating,[],False
stimulative,[],False
stirringly,[],False
straighten,[],True
straightforward,"[('moeilike', 1), ('reguit', 1), ('reguit _ moeilike', 1)]",True
streamlined,[],False
striking,[],False
strikingly,[],False
striving,[],False
strong,"[('sterk', 2), ('sterke', 1)]",True
stronger,"[('sterker', 2)]",True
strongest,[],False
stunned,[],False
stunning,[],False
stunningly,[],False
stupendous,[],False
stupendously,[],False
sturdier,[],False
sturdy,[],False
stylish,[],False
stylishly,[],False
stylized,[],False
suave,[],False
suavely,[],False
sublime,[],False
subsidize,[],False
subsidized,[],False
subsidizes,[],False
subsidizing,[],False
substantive,[],False
succeed,[],False
succeeded,[],False
succeeding,[],False
succeeds,[],False
succes,[],True
success,"[('sukses', 3), ('suksesstorie', 1)]",True
successes,[],False
successful,"[('suksesvol', 1)]",True
successfully,[],False
suffice,[],False
sufficed,[],False
suffices,[],False
sufficient,"[('voldoende', 2)]",True
sufficiently,[],False
suitable,"[('geskik', 3)]",True
sumptuous,[],False
sumptuously,[],False
sumptuousness,[],False
super,[],True
superb,[],False
superbly,[],False
superior,[],False
superiority,[],False
supple,[],True
support,"[('ondersteun', 3), ('steun', 3), ('ondersteuning', 1)]",True
supported,"[('gesteun', 1), ('het', 1)]",True
supporter,[],True
supporting,[],False
supportive,[],False
supports,"[('ondersteun', 1)]",True
supremacy,[],False
supreme,"[('opperste leier', 1), ('opperste', 1), ('leier', 1)]",True
supremely,[],False
supurb,[],False
supurbly,[],False
surmount,[],False
surpass,[],False
surreal,[],True
survival,"[('routinesurvival', 2)]",True
survivor,[],False
sustainability,[],False
sustainable,[],False
swank,[],False
swankier,[],False
swankiest,[],False
swanky,[],False
sweeping,"[('lekker', 1), ('veës', 1), ('lekker _ veës', 1)]",True
sweet,[],False
sweeten,[],False
sweetheart,[],False
sweetly,[],False
sweetness,[],False
swift,[],True
swiftness,[],False
talent,[],False
talented,[],False
talents,[],False
tantalize,[],False
tantalizing,[],False
tantalizingly,[],False
tempt,[],True
tempting,[],False
temptingly,[],False
tenacious,[],False
tenaciously,[],False
tenacity,[],False
tender,"[('teer', 1)]",True
tenderly,[],False
terrific,[],False
terrifically,[],False
thank,"[('dankie', 44), ('baie', 7), ('bedank', 2), ('merci', 1), ('needankie', 1)]",True
thankful,[],False
thinner,[],False
thoughtful,[],False
thoughtfully,[],False
thoughtfulness,[],False
thrift,[],False
thrifty,[],False
thrill,[],False
thrilled,[],False
thrilling,[],False
thrillingly,[],False
thrills,[],False
thrive,[],False
thriving,"[('florerende', 1)]",True
thumb-up,[],False
thumbs-up,[],False
tickle,[],False
tidy,[],False
time-honored,[],False
timely,[],False
tingle,[],False
titillate,[],False
titillating,[],False
titillatingly,[],False
togetherness,[],False
tolerable,[],False
toll-free,[],False
top,"[('top', 3), ('bo', 2), ('bobaasvlieënier', 1), ('boaan', 1), ('boonste', 1)]",True
top-notch,[],False
top-quality,[],False
topnotch,[],False
tops,[],True
tough,[],False
tougher,[],False
toughest,[],False
traction,[],True
tranquil,[],False
tranquility,[],False
transparent,[],False
treasure,[],True
tremendously,[],False
trendy,[],False
triumph,[],False
triumphal,[],False
triumphant,[],False
triumphantly,[],False
trivially,[],False
trophy,[],False
trouble-free,[],False
trump,"[('trump', 2)]",True
trumpet,[],True
trust,"[('vertrou', 19), ('dat', 1), ('vertrou dat', 1), ('trust', 1)]",True
trusted,"[('betroubare', 1)]",True
trusting,[],False
trustingly,[],False
trustworthiness,[],False
trustworthy,[],False
trusty,[],False
truthful,[],False
truthfully,[],False
truthfulness,[],False
twinkly,[],False
ultra-crisp,[],False
unabashed,[],False
unabashedly,[],False
unaffected,[],False
unassailable,[],False
unbeatable,[],False
unbiased,[],False
unbound,[],False
uncomplicated,[],False
unconditional,[],False
undamaged,[],False
undaunted,[],False
understandable,"[('verstaanbaar', 2), ('verstaanbare', 1)]",True
undisputable,[],False
undisputably,[],False
undisputed,[],False
unencumbered,[],False
unequivocal,[],False
unequivocally,[],False
unfazed,[],False
unfettered,[],False
unforgettable,[],False
unity,[],True
unlimited,[],False
unmatched,[],False
unparalleled,[],False
unquestionable,[],False
unquestionably,[],False
unreal,[],False
unrestricted,[],False
unrivaled,[],False
unselfish,[],False
unwavering,[],False
upbeat,[],False
upgradable,[],False
upgradeable,[],False
upgraded,"[('opgegradeer', 1)]",True
upheld,[],False
uphold,"[('handhaaf', 1)]",True
uplift,[],False
uplifting,[],False
upliftingly,[],False
upliftment,[],False
upscale,[],False
usable,[],False
useable,[],False
useful,"[('nuttig', 9), ('bruikbaar', 5), ('nuttige', 4), ('handig', 2), ('nut', 1)]",True
user-friendly,[],False
user-replaceable,[],False
valiant,[],False
valiantly,[],False
valor,[],False
valuable,"[('waardevolle', 1)]",True
variety,"[('afwisseling', 1), ('verskeidenheid', 1)]",True
venerate,[],False
verifiable,[],False
veritable,[],False
versatile,[],False
versatility,[],False
vibrant,[],False
vibrantly,[],False
victorious,[],False
victory,[],False
viewable,[],False
vigilance,[],False
vigilant,[],False
virtue,"[('deug', 1)]",True
virtuous,[],False
virtuously,[],False
visionary,[],False
vivacious,[],False
vivid,[],False
vouch,[],True
vouchsafe,[],False
warm,"[('hartlike', 1)]",True
warmer,[],False
warmhearted,[],False
warmly,[],False
warmth,[],False
wealthy,[],False
welcome,"[('welkom', 23), ('verwelkom', 2), ('verwelkoming', 2), ('heet _ welkom', 1), ('heet', 1)]",True
well,"[('goed', 33), ('ook', 17), ('wel', 11), ('asook', 4), ('netsowel', 3)]",True
well-backlit,[],False
well-balanced,[],False
well-behaved,[],False
well-being,[],False
well-bred,[],False
well-connected,[],False
well-educated,[],False
well-established,[],False
well-informed,[],False
well-intentioned,[],False
well-known,[],False
well-made,[],False
well-managed,[],False
well-mannered,[],False
well-positioned,[],False
well-received,[],False
well-regarded,[],False
well-rounded,[],False
well-run,[],False
well-wishers,[],False
wellbeing,[],False
whoa,[],False
wholeheartedly,"[('heelhartig', 1)]",True
wholesome,[],False
whooa,[],False
whoooa,[],False
wieldy,[],False
willing,"[('bereid', 3), ('gewillige', 1), ('graag', 1)]",True
willingly,[],False
willingness,[],False
win,"[('wen', 3)]",True
windfall,[],False
winnable,[],False
winner,"[('oorwinnaar', 1)]",True
winners,"[('wenners', 1)]",True
winning,"[('wenstoel', 1), ('wenwensituasie', 1), ('gewen', 1)]",True
wins,[],True
wisdom,[],False
wise,"[('wyse', 1), ('wise', 1), ('wys', 1)]",True
wisely,[],False
witty,[],False
won,[],True
wonder,"[('wonder', 43), ('vra', 1)]",True
wonderful,"[('wonderlik', 2), ('wonderlike', 2)]",True
wonderfully,[],False
wonderous,[],False
wonderously,[],False
wonders,"[('wonder', 5), ('hoekom', 2), ('vra', 1)]",True
wondrous,[],False
woo,[],True
work,"[('werk', 86), ('hardewerk', 1), ('stelwerk', 1), ('watersuiweringswerk', 1), ('weer', 1)]",True
workable,[],False
worked,"[('gewerk', 9), ('deurgewerk', 2), ('het', 1)]",True
works,"[('werke', 13), ('werk', 11), ('niefiksiewerke', 1)]",True
world-famous,[],False
worth,"[('toe', 1), ('moeite', 1)]",True
worth-while,[],False
worthiness,[],True
worthwhile,[],False
worthy,[],False
wow,"[('sjoe', 6), ('wow', 1)]",True
wowed,[],False
wowing,[],False
wows,[],False
yay,[],False
youthful,[],False
zeal,[],True
zenith,[],False
zest,[],False
zippy,[],False
Strategy - HASNEGATIVE,,
2-faced,[],False
2-faces,[],False
abnormal,[],False
abolish,[],True
abominable,[],False
abominably,[],False
abominate,[],False
abomination,[],False
abort,[],False
aborted,[],False
aborts,[],False
abrade,[],False
abrasive,[],False
abrupt,[],False
abruptly,[],False
abscond,[],False
absence,[],False
absent-minded,[],False
absentee,[],False
absurd,[],False
absurdity,[],False
absurdly,[],False
absurdness,[],False
abuse,"[('misbruik', 1)]",True
abused,[],False
abuses,[],False
abusive,[],False
abysmal,[],False
abysmally,[],False
abyss,[],False
accidental,[],True
accost,[],False
accursed,[],False
accusation,"[('aantyging', 1), ('aanklag', 1)]",True
accusations,[],False
accuse,[],False
accuses,[],False
accusing,[],False
accusingly,[],False
acerbate,[],False
acerbic,[],False
acerbically,[],False
ache,[],True
ached,[],True
aches,[],True
achey,[],False
aching,[],True
acrid,[],False
acridly,[],False
acridness,[],False
acrimonious,[],False
acrimoniously,[],False
acrimony,[],False
adamant,[],False
adamantly,[],False
addict,[],False
addicted,[],False
addicting,[],False
addicts,[],False
admonish,[],False
admonisher,[],False
admonishingly,[],False
admonishment,[],False
admonition,[],False
adulterate,[],False
adulterated,[],False
adulteration,[],False
adulterier,[],False
adversarial,[],False
adversary,[],False
adverse,"[('nadelige', 1)]",True
adversity,[],False
afflict,[],False
affliction,[],False
afflictive,[],False
affront,[],False
afraid,"[('bang', 2), ('bevrees', 1)]",True
aggravate,[],False
aggravating,[],False
aggravation,[],False
aggression,[],False
aggressive,[],False
aggressiveness,[],False
aggressor,[],False
aggrieve,[],False
aggrieved,[],False
aggrivation,[],False
aghast,[],False
agonies,[],False
agonize,[],False
agonizing,[],False
agonizingly,[],False
agony,[],False
aground,[],False
ail,[],True
ailing,[],True
ailment,[],False
aimless,[],False
alarm,[],False
alarmed,[],False
alarming,[],False
alarmingly,[],False
alienate,[],False
alienated,[],False
alienation,"[('gemeenskapsvervreemding', 1)]",True
allegation,"[('bewering', 1)]",True
allegations,"[('aantygings', 1)]",True
allege,[],True
allergic,[],False
allergies,[],False
allergy,[],False
aloof,[],False
altercation,[],False
ambiguity,"[('dubbelsinnigheid', 3)]",True
ambiguous,[],False
ambivalence,[],False
ambivalent,[],False
ambush,[],False
amiss,[],False
amputate,[],False
anarchism,[],False
anarchist,[],False
anarchistic,[],False
anarchy,[],False
