0,1,2
positively,[],False
positives,[],False
powerful,"[('mạnh', 2)]",True
powerfully,[],False
praise,"[('ngợi', 7), ('ca', 1), ('ca ngợi', 1), ('khen', 1)]",True
praiseworthy,[],False
praising,"[('ca', 1), ('ngợi', 1), ('ca ngợi', 1), ('khen', 1)]",True
pre-eminent,[],False
precious,"[('tốn', 1)]",True
precise,"[('xác', 3)]",True
precisely,"[('xác', 1)]",True
preeminent,[],False
prefer,"[('thích', 4), ('khoái', 1), ('vá', 1), ('khoái _ vá', 1), ('ưa', 1)]",True
preferable,[],False
preferably,"[('tốt', 1), ('tốt _ là', 1), ('là', 1)]",True
prefered,[],False
preferes,[],False
preferring,[],False
prefers,[],False
premier,[],False
prestige,"[('nhân', 1)]",True
prestigious,[],True
prettily,[],False
pretty,"[('khá', 4), ('thật', 1), ('đẹp', 1), ('xinh', 1), ('dữ', 1)]",True
priceless,[],False
pride,"[('ái', 1), ('nạn _ binh', 1), ('binh', 1), ('nạn', 1), ('tộc', 1)]",True
principled,[],False
privilege,[],False
privileged,[],False
prize,"[('giải', 4), ('thưởng', 1)]",True
proactive,[],False
problem-free,[],False
problem-solver,[],False
prodigious,[],False
prodigiously,[],False
prodigy,[],False
productive,[],False
productively,[],False
proficient,"[('thành thạo', 1), ('thành', 1), ('thạo', 1)]",True
proficiently,[],False
profound,[],False
profoundly,[],False
profuse,[],False
profusion,[],False
progress,[],True
progressive,[],True
prolific,[],True
prominence,"[('nổi', 10), ('bật', 7), ('nổi bật', 5), ('độ', 4), ('độ nổi bật', 2)]",True
prominent,"[('bật', 11), ('nổi', 9), ('nổi bật', 4), ('các', 1)]",True
promise,"[('hứa', 5)]",True
promised,"[('hứa', 1)]",True
promises,"[('hứa', 1)]",True
promising,"[('triển vọng', 1), ('vọng', 1), ('triển', 1)]",True
promoter,[],False
prompt,[],True
promptly,[],False
proper,"[('riêng', 3), ('các _ riêng', 1), ('các', 1), ('danh', 1), ('danh _ riêng', 1)]",True
properly,"[('đúng', 5), ('như', 2), ('hoàng', 1), ('lại', 1)]",True
propitious,[],False
propitiously,[],False
pros,[],True
prosper,[],False
prosperity,[],False
prosperous,[],False
prospros,[],False
protect,"[('vệ', 5), ('bảo', 3), ('bảo vệ', 2)]",True
protection,"[('vệ', 1)]",True
protective,[],False
proud,"[('hào', 1), ('cao thế', 1), ('cao', 1), ('thế', 1)]",True
proven,"[('minh', 4), ('chứng', 3), ('thực', 1), ('thực _ chứng minh', 1)]",True
proves,"[('chứng', 4), ('minh', 2), ('tỏ', 1)]",True
providence,[],False
proving,"[('chứng minh', 2), ('minh', 2), ('chứng', 2)]",True
prowess,[],False
prudence,[],True
prudent,[],False
prudently,[],False
punctual,[],False
pure,"[('thuần', 1), ('tiếng', 1)]",True
purify,[],False
purposeful,[],False
quaint,[],True
qualified,"[('chuẩn', 3), ('đủ', 2), ('đủ tiêu chuẩn', 1), ('tiêu', 1), ('tư', 1)]",True
qualify,"[('đạt', 1)]",True
quicker,[],False
quiet,"[('yên', 2), ('mịch', 1), ('thâm', 1), ('tĩnh', 1), ('lặng', 1)]",True
quieter,[],False
radiance,[],False
radiant,[],False
rapid,[],False
rapport,[],False
rapt,[],False
rapture,[],False
raptureous,[],False
raptureously,[],False
rapturous,[],False
rapturously,[],False
rational,"[('lý', 1), ('xóa', 1), ('lý _ của _ xóa', 1), ('của', 1)]",True
razor-sharp,[],False
reachable,[],False
readable,[],False
readily,[],False
ready,"[('sẵn', 5), ('ready', 2), ('sàng', 1), ('bạn', 1), ('chẳng', 1)]",True
reaffirm,[],False
reaffirmation,[],False
realistic,"[('thực', 1), ('tế', 1), ('thực tế', 1)]",True
realizable,[],False
reasonable,"[('lý', 24), ('hợp', 21), ('hợp lý', 16), ('có', 2), ('không', 2)]",True
reasonably,"[('thực', 1), ('lý', 1)]",True
reasoned,"[('lý', 1)]",True
reassurance,[],False
reassure,[],False
receptive,"[('năng', 1), ('năng tiếp', 1), ('tiếp', 1)]",True
reclaim,[],False
recomend,[],False
recommend,"[('cử', 5), ('đề', 4), ('đề cử', 3), ('giới', 2), ('tiến cử', 2)]",True
recommendation,"[('cáo', 1), ('khuyến cáo', 1), ('khuyến', 1)]",True
recommendations,[],False
recommended,"[('cử', 1), ('tiến cử', 1), ('tiến', 1), ('khuyến', 1)]",True
reconcile,"[('hòa', 3), ('giải', 1), ('hòa giải', 1), ('dung', 1), ('dung hòa', 1)]",True
reconciliation,"[('giải', 2), ('hòa giải', 2), ('hòa', 2)]",True
record-setting,[],False
recover,"[('hồi', 2), ('sức', 1), ('hồi sức', 1)]",True
recovery,"[('hồi', 3), ('phục', 1), ('phục hồi', 1)]",True
rectification,[],False
rectify,"[('cải', 1)]",True
rectifying,[],False
redeem,[],False
redeeming,[],False
redemption,[],False
refine,[],False
refined,[],False
refinement,[],False
reform,"[('cải', 3), ('cách', 1), ('cải cách', 1)]",True
reformed,[],False
reforming,[],False
reforms,[],False
refresh,[],True
refreshed,[],False
refreshing,"[('refresh', 1)]",True
refund,[],False
refunded,[],False
regal,[],True
regally,[],False
regard,[],True
rejoice,[],False
rejoicing,[],False
rejoicingly,[],False
rejuvenate,[],False
rejuvenated,[],False
rejuvenating,[],False
relaxed,"[('nhàn', 1)]",True
relent,[],False
reliable,"[('đáng', 7), ('cậy', 3), ('các _ đáng', 1), ('các', 1), ('tin', 1)]",True
reliably,[],False
relief,"[('trợ', 1)]",True
relish,[],False
remarkable,"[('làm', 1), ('ý', 1)]",True
remarkably,[],False
remedy,[],False
remission,[],False
remunerate,[],False
renaissance,[],False
renewed,[],True
renown,[],True
renowned,[],True
replaceable,"[('thay', 1), ('do _ thay', 1), ('do', 1)]",True
reputable,"[('uy', 11), ('tín', 5), ('uy tín', 4), ('có', 2), ('các', 1)]",True
reputation,"[('tín', 1), ('tiếng', 1)]",True
resilient,[],False
resolute,[],False
resound,[],False
resounding,[],False
resourceful,[],False
resourcefulness,[],False
respect,"[('trọng', 13), ('tôn', 8), ('tôn trọng', 4), ('nể', 2), ('kính', 2)]",True
respectable,[],False
respectful,"[('trọng', 1), ('tôn trọng', 1), ('tôn', 1)]",True
respectfully,[],False
respite,[],False
resplendent,[],False
responsibly,[],False
responsive,[],False
restful,[],False
restored,"[('phục', 1), ('hồi', 1)]",True
restructure,[],False
restructured,[],False
restructuring,[],False
retractable,[],False
revel,[],True
revelation,"[('revelation', 1), ('huyền', 1), ('khải huyền', 1), ('khải', 1)]",True
revere,[],False
reverence,[],False
reverent,[],False
reverently,[],False
revitalize,[],False
revival,[],False
revive,[],False
revives,[],False
revolutionary,"[('cách', 4), ('mạng', 3), ('cách mạng', 2), ('đường', 1), ('đường _ mạng', 1)]",True
revolutionize,[],False
revolutionized,[],False
revolutionizes,[],False
reward,"[('ban', 1), ('thưởng', 1), ('ban thưởng', 1)]",True
rewarding,[],False
rewardingly,[],False
rich,"[('giàu', 4), ('phong', 1), ('bề', 1)]",True
richer,[],False
richly,[],False
richness,[],False
right,"[('đúng', 91), ('quyền', 39), ('không', 34), ('phải', 31), ('ngay', 17)]",True
righten,[],False
righteous,[],False
righteously,[],False
righteousness,[],False
rightful,[],False
rightfully,[],False
rightly,[],False
rightness,[],False
risk-free,[],False
robust,[],False
rock-star,[],False
rock-stars,[],False
rockstar,[],False
rockstars,[],False
romantic,"[('hoa', 2), ('lãng', 1)]",True
romantically,[],False
romanticize,[],False
roomier,[],False
roomy,[],False
rosy,[],False
safe,"[('toàn', 3)]",True
safely,[],False
sagacity,[],False
sagely,[],False
saint,"[('thánh', 4)]",True
saintliness,[],False
saintly,[],False
salutary,[],False
salute,[],False
sane,"[('mạnh', 1)]",True
satisfactorily,[],False
satisfactory,"[('đáng', 2), ('cầu', 2), ('yêu', 2), ('thỏa', 1), ('thỏa đáng', 1)]",True
satisfied,"[('lòng', 3), ('hài lòng', 3), ('hài', 3), ('ý', 1), ('phục', 1)]",True
satisfies,"[('thỏa', 2), ('mãn', 2), ('thỏa mãn', 2)]",True
satisfy,"[('mãn', 3), ('thỏa', 3), ('thỏa mãn', 2), ('thoả mãn', 1), ('thoả', 1)]",True
satisfying,[],False
satisified,[],False
saver,[],False
savings,[],False
savior,"[('cứu', 1), ('tinh', 1), ('cứu tinh', 1)]",True
savvy,[],False
scenic,[],False
seamless,[],False
seasoned,[],False
secure,"[('chắn', 1), ('ít', 1), ('ít _ ăn', 1), ('ăn', 1)]",True
securely,[],False
selective,"[('chọn', 8), ('lọc', 2), ('chọn lọc', 2), ('danh', 1), ('danh sách', 1)]",True
self-determination,[],False
self-respect,[],False
self-satisfaction,[],False
self-sufficiency,[],False
self-sufficient,[],False
sensation,[],True
sensational,[],True
sensationally,[],False
sensations,[],False
sensible,[],False
sensibly,[],False
sensitive,"[('cảm', 3), ('cảm _ chăng', 1), ('chăng', 1), ('những', 1)]",True
serene,[],False
serenity,[],False
sexy,"[('sexy', 1), ('cảm', 1), ('các', 1), ('các _ cảm', 1)]",True
sharp,[],False
sharper,[],False
sharpest,[],False
shimmering,[],False
shimmeringly,[],False
shine,"[('sáng vai', 1), ('sáng', 1), ('vai', 1)]",True
shiny,[],False
significant,"[('kể', 1)]",True
silent,"[('vậy', 2)]",True
simpler,"[('đơn', 3), ('giản', 3), ('hơn', 3), ('đơn giản hơn', 1), ('đơn giản _ hơn', 1)]",True
simplest,"[('nhất', 2), ('đơn', 1), ('đơn _ nhất', 1)]",True
simplified,[],False
simplifies,[],False
simplify,"[('đơn', 1), ('đơn giản hóa', 1), ('giản', 1), ('hóa', 1)]",True
simplifying,[],False
sincere,"[('chân thành', 1), ('thành', 1), ('chân', 1)]",True
sincerely,"[('thành', 2), ('thân ái', 1), ('thân', 1), ('ái', 1), ('thành thật xin', 1)]",True
sincerity,[],False
skill,[],True
skilled,"[('những', 1), ('thành', 1), ('những _ thành thạo', 1), ('thạo', 1)]",True
skillful,[],False
skillfully,[],False
slammin,[],False
sleek,[],False
slick,[],False
smart,"[('minh', 2), ('nhe', 1)]",True
smarter,"[('thông', 1), ('khôn hơn _ khó', 1), ('khó', 1), ('khôn', 1), ('hơn', 1)]",True
smartest,[],False
smartly,[],False
smile,"[('lành', 1), ('ngon', 1), ('ngon lành', 1)]",True
smiles,[],False
smiling,[],False
smilingly,[],False
smitten,[],False
smooth,[],False
smoother,[],False
smoothes,[],False
smoothest,[],False
smoothly,[],False
snappy,[],False
snazzy,[],False
sociable,[],False
soft,"[('mềm', 3), ('soft', 1)]",True
softer,[],False
solace,[],False
solicitous,[],False
solicitously,[],False
solid,"[('ổ', 1)]",True
solidarity,"[('đoàn', 1), ('kết', 1), ('đoàn kết', 1)]",True
soothe,[],False
soothingly,[],False
sophisticated,"[('tinh vi', 2), ('tinh', 2), ('vi', 2), ('ngụy', 1)]",True
soulful,[],False
soundly,[],False
soundness,[],False
spacious,[],False
sparkle,[],False
sparkling,[],False
spectacular,"[('ngọan', 1)]",True
spectacularly,[],False
speedily,[],False
speedy,[],False
spellbind,[],False
spellbinding,[],False
spellbindingly,[],False
spellbound,[],False
spirited,[],False
spiritual,[],False
splendid,[],False
splendidly,[],False
splendor,[],False
spontaneous,[],False
sporty,[],False
spotless,[],False
sprightly,[],False
stability,"[('ổn', 1)]",True
stabilize,[],False
stable,"[('ổn', 3), ('định', 1), ('ổn định', 1), ('đang', 1), ('mạnh', 1)]",True
stainless,"[('gỉ', 1)]",True
standout,[],False
state-of-the-art,[],False
stately,[],False
statuesque,[],False
staunch,[],False
staunchly,[],False
staunchness,[],False
steadfast,[],False
steadfastly,[],False
steadfastness,[],False
steadiest,[],False
steadiness,[],False
steady,[],False
stellar,[],False
stellarly,[],False
stimulate,[],False
stimulates,[],False
stimulating,[],False
stimulative,[],False
stirringly,[],False
straighten,[],False
straightforward,[],False
streamlined,[],False
striking,[],False
strikingly,[],False
striving,[],False
strong,"[('mạnh', 8), ('lực', 1), ('sao', 1)]",True
stronger,"[('mạnh', 2)]",True
strongest,"[('mạnh', 1), ('nhất', 1), ('mạnh nhất', 1)]",True
stunned,[],False
stunning,[],False
stunningly,[],False
stupendous,[],False
stupendously,[],False
sturdier,[],False
sturdy,[],False
stylish,[],False
stylishly,[],False
stylized,[],False
suave,[],False
suavely,[],False
sublime,[],False
subsidize,[],False
subsidized,[],False
subsidizes,[],False
subsidizing,[],False
substantive,[],False
succeed,"[('thành', 1)]",True
succeeded,[],False
succeeding,"[('kế', 1), ('kế cận', 1), ('cận', 1)]",True
succeeds,[],False
succes,[],True
success,"[('công', 2)]",True
successes,[],False
successful,"[('công', 5), ('thành', 2), ('đạt', 1), ('tài', 1), ('thành công', 1)]",True
successfully,"[('công', 3), ('thành', 1), ('thành công', 1)]",True
suffice,"[('đủ', 1)]",True
sufficed,[],False
suffices,[],False
sufficient,"[('đủ', 1)]",True
sufficiently,[],False
suitable,"[('hợp', 7), ('thích', 2), ('phù', 2), ('thích hợp', 1)]",True
sumptuous,[],False
sumptuously,[],False
sumptuousness,[],False
super,"[('siêu', 5), ('các', 1)]",True
superb,[],False
superbly,[],False
superior,"[('thượng đẳng', 1), ('thượng', 1), ('đẳng', 1)]",True
superiority,[],False
supple,[],True
support,"[('ủng', 11), ('hộ', 8), ('trợ', 7), ('ủng hộ', 5), ('cho', 2)]",True
supported,"[('ủng', 3), ('trợ', 1), ('thuẫn', 1)]",True
supporter,[],True
supporting,"[('ủng', 2), ('dẫn', 1), ('hộ', 1), ('ủng hộ', 1)]",True
supportive,[],False
supports,"[('ủng', 1)]",True
supremacy,"[('tối', 1), ('cao', 1), ('đấng', 1), ('đấng tối cao', 1)]",True
supreme,"[('tối', 3), ('đấng tối', 1), ('đấng', 1)]",True
supremely,[],False
supurb,[],False
supurbly,[],False
surmount,[],False
surpass,[],False
surreal,[],False
survival,"[('sống', 1), ('tồn', 1)]",True
survivor,[],False
sustainability,[],False
sustainable,[],False
swank,[],False
swankier,[],False
swankiest,[],False
swanky,[],False
sweeping,"[('quét', 1)]",True
sweet,"[('cánh đồng', 1), ('cánh', 1), ('đồng', 1), ('tư', 1)]",True
sweeten,[],False
sweetheart,[],False
sweetly,[],False
sweetness,[],False
swift,[],False
swiftness,[],False
talent,"[('tài', 5), ('năng', 3), ('tài _ ỏi', 1), ('ỏi', 1), ('tài năng', 1)]",True
talented,"[('tài', 1), ('tài cao', 1), ('cao', 1)]",True
talents,[],False
tantalize,[],False
tantalizing,[],False
tantalizingly,[],False
tempt,[],True
tempting,[],False
temptingly,[],False
tenacious,[],False
tenaciously,[],False
tenacity,[],False
tender,[],False
tenderly,[],False
terrific,[],False
terrifically,[],False
thank,"[('ơn', 68), ('cảm', 55), ('cảm ơn', 37), ('cám', 10), ('cám ơn', 7)]",True
thankful,[],False
thinner,[],False
thoughtful,[],True
thoughtfully,[],False
thoughtfulness,[],False
thrift,[],False
thrifty,[],False
thrill,[],False
thrilled,[],False
thrilling,[],False
thrillingly,[],False
thrills,[],False
thrive,[],False
thriving,[],False
thumb-up,[],False
thumbs-up,[],False
tickle,[],False
tidy,"[('hẳn', 1), ('gàng', 1), ('gàng hẳn', 1)]",True
time-honored,[],False
timely,[],False
tingle,[],False
titillate,[],False
titillating,[],False
titillatingly,[],False
togetherness,[],False
tolerable,[],False
toll-free,[],False
top,"[('đầu', 7), ('trên', 5), ('top', 5), ('nhất', 2), ('tầng', 1)]",True
top-notch,[],False
top-quality,[],False
topnotch,[],False
tops,[],True
tough,"[('rắn', 1), ('cứng', 1), ('cứng rắn', 1)]",True
tougher,[],False
toughest,[],False
traction,[],True
tranquil,[],False
tranquility,[],False
transparent,"[('suốt', 1)]",True
treasure,"[('tàng', 1)]",True
tremendously,[],False
trendy,[],False
triumph,[],False
triumphal,[],False
triumphant,[],False
triumphantly,[],False
trivially,[],False
trophy,[],True
trouble-free,[],False
trump,[],False
trumpet,[],False
trust,"[('tưởng', 5), ('tin', 3), ('tin tưởng', 2), ('biết _ tưởng', 1), ('biết', 1)]",True
trusted,"[('tin', 4), ('vào', 1), ('tin vào _ không', 1), ('không', 1), ('tưởng', 1)]",True
trusting,"[('tưởng', 1), ('tin', 1), ('tin tưởng', 1)]",True
trustingly,[],False
trustworthiness,[],False
trustworthy,"[('tin', 3), ('tin cậy', 2), ('cậy', 2), ('tưởng', 1), ('tin tưởng', 1)]",True
trusty,[],False
truthful,[],True
truthfully,"[('chân', 1)]",True
truthfulness,[],False
twinkly,[],False
ultra-crisp,[],False
unabashed,[],False
unabashedly,[],False
unaffected,[],False
unassailable,[],False
unbeatable,[],False
unbiased,"[('không', 1), ('quan', 1), ('thiếu', 1), ('thiếu _ quan', 1)]",True
unbound,[],False
uncomplicated,[],False
unconditional,"[('vô điều', 1), ('điều', 1), ('vô', 1)]",True
undamaged,[],False
undaunted,[],False
understandable,"[('hiểu', 4)]",True
undisputable,[],False
undisputably,[],False
undisputed,[],False
unencumbered,[],False
unequivocal,[],False
unequivocally,[],False
unfazed,[],False
unfettered,[],False
unforgettable,[],False
unity,"[('nhất', 1), ('bình', 1), ('unity', 1)]",True
unlimited,"[('vô', 3), ('hạn', 3), ('vô hạn', 2), ('cấm', 2), ('tài', 1)]",True
unmatched,[],False
unparalleled,[],False
unquestionable,"[('không _ ngờ', 1), ('không', 1), ('ngờ', 1)]",True
unquestionably,[],False
unreal,"[('nội', 1)]",True
unrestricted,[],False
unrivaled,[],False
unselfish,[],False
unwavering,[],False
upbeat,[],False
upgradable,[],False
upgradeable,[],False
upgraded,"[('nâng', 4), ('cấp', 3), ('nâng cấp', 2)]",True
upheld,[],False
uphold,[],False
uplift,[],False
uplifting,[],False
upliftingly,[],False
upliftment,[],False
upscale,[],False
usable,"[('sử', 2), ('sử dụng', 2), ('dụng', 2)]",True
useable,[],False
useful,"[('ích', 7), ('dụng', 2), ('lợi', 1), ('những', 1), ('hữu', 1)]",True
user-friendly,[],False
user-replaceable,[],False
valiant,[],False
valiantly,[],False
valor,[],False
valuable,"[('quý', 3), ('trị', 2), ('giá', 2), ('quý giá', 1)]",True
variety,"[('giống', 1), ('dạng', 1), ('variety', 1)]",True
venerate,[],True
verifiable,"[('kiểm', 5), ('chứng', 2), ('kiểm chứng', 1), ('kiểm chứng được', 1), ('được', 1)]",True
veritable,[],False
versatile,[],False
versatility,[],False
vibrant,[],False
vibrantly,[],False
victorious,[],False
victory,"[('thắng', 7), ('chiến', 1), ('chiến thắng', 1), ('lợi', 1)]",True
viewable,[],False
vigilance,[],False
vigilant,"[('cảnh', 1), ('giác', 1), ('độ', 1), ('cảnh giác _ độ', 1)]",True
virtue,"[('đức', 1)]",True
virtuous,"[('đức', 1)]",True
virtuously,[],False
visionary,[],False
vivacious,[],False
vivid,[],False
vouch,[],True
vouchsafe,[],False
warm,"[('ấm', 3)]",True
warmer,[],False
warmhearted,[],False
warmly,[],False
warmth,[],False
wealthy,[],False
welcome,"[('chào', 9), ('nghênh', 8), ('hoan', 8), ('hoan nghênh', 5), ('chào mừng', 2)]",True
well,"[('cũng', 26), ('tốt', 15), ('à', 13), ('ờ', 10), ('được', 7)]",True
well-backlit,[],False
well-balanced,[],False
well-behaved,[],False
well-being,[],False
well-bred,[],False
well-connected,[],False
well-educated,[],False
well-established,[],False
well-informed,[],False
well-intentioned,[],False
well-known,[],False
well-made,[],False
well-managed,[],False
well-mannered,[],False
well-positioned,[],False
well-received,[],False
well-regarded,[],False
well-rounded,[],False
well-run,[],False
well-wishers,[],False
wellbeing,[],False
whoa,[],False
wholeheartedly,[],False
wholesome,[],False
whooa,[],False
whoooa,[],False
wieldy,[],False
willing,"[('sẵn', 4), ('sẵn sàng', 3), ('sàng', 3), ('chịu', 2), ('lòng', 1)]",True
willingly,"[('miễn', 1)]",True
willingness,[],False
win,"[('thắng', 4), ('giành', 1), ('thua', 1), ('vô', 1)]",True
windfall,[],False
winnable,[],False
winner,"[('quân', 1)]",True
winners,[],False
winning,"[('thắng', 2), ('đoạt', 1), ('đoạt giải', 1), ('giải', 1)]",True
wins,"[('thắng', 3)]",True
wisdom,[],False
wise,"[('bậc', 1)]",True
wisely,[],False
witty,[],False
won,"[('thắng', 5), ('đạt', 1), ('vô địch', 1), ('địch', 1), ('vô', 1)]",True
wonder,"[('mắc', 19), ('biết', 17), ('thắc', 17), ('thắc mắc', 15), ('hỏi', 13)]",True
wonderful,[],False
wonderfully,[],False
wonderous,[],False
wonderously,[],False
wonders,[],False
wondrous,[],False
woo,[],True
work,"[('làm', 28), ('việc', 25), ('phẩm', 10), ('trình', 5), ('tác', 5)]",True
workable,[],False
worked,"[('làm', 4), ('sinh', 1), ('hoạt', 1), ('sinh hoạt', 1), ('không', 1)]",True
works,"[('phẩm', 7), ('làm', 4), ('dùng', 2), ('áp', 1), ('hoạt', 1)]",True
world-famous,[],False
worth,"[('đáng', 11), ('để', 3), ('cần', 1)]",True
worth-while,[],False
worthiness,[],False
worthwhile,[],False
worthy,"[('xứng', 3), ('đáng', 2), ('xứng đáng', 1)]",True
wow,"[('ủa', 10), ('oái', 2), ('ủa mà', 1), ('mà', 1), ('ôi _ vậy', 1)]",True
wowed,[],False
wowing,[],False
wows,[],False
yay,[],False
youthful,[],False
zeal,[],True
zenith,[],False
zest,[],False
zippy,[],False
Strategy - HASNEGATIVE,,
2-faced,[],False
2-faces,[],False
abnormal,"[('thường', 1), ('thần _ thường', 1), ('thần', 1)]",True
abolish,[],True
abominable,[],False
abominably,[],False
abominate,[],False
abomination,[],False
abort,[],False
aborted,[],False
aborts,[],False
abrade,[],False
abrasive,[],False
abrupt,[],False
abruptly,[],False
abscond,[],False
absence,"[('phép', 1)]",True
absent-minded,[],False
absentee,[],False
absurd,"[('lý', 5), ('vô', 3), ('phi', 2), ('phi lý', 2), ('vô lý', 2)]",True
absurdity,"[('ngớ', 1), ('ngớ ngẩn', 1), ('ngẩn', 1)]",True
absurdly,"[('vô', 1), ('nhiên _ vô _ thế', 1), ('thế', 1), ('nhiên', 1)]",True
absurdness,[],False
abuse,"[('dụng', 7), ('lạm', 2), ('abuse', 1)]",True
abused,"[('dụng', 4), ('lạm dụng', 2), ('lạm', 2)]",True
abuses,[],False
abusive,"[('lạm dụng', 1), ('lạm', 1), ('dụng', 1)]",True
abysmal,[],False
abysmally,[],False
abyss,[],False
accidental,[],True
accost,[],False
accursed,[],False
accusation,"[('cáo', 1), ('cáo buộc', 1), ('buộc', 1)]",True
accusations,"[('buộc', 1)]",True
accuse,"[('tội', 1)]",True
accuses,[],False
accusing,"[('buộc', 3), ('tội', 2), ('buộc tội', 2), ('cáo', 1), ('cáo buộc', 1)]",True
accusingly,[],False
acerbate,[],False
acerbic,[],False
acerbically,[],False
ache,[],True
ached,[],True
aches,[],True
achey,[],False
aching,[],True
acrid,[],False
acridly,[],False
acridness,[],False
acrimonious,[],False
acrimoniously,[],False
acrimony,[],False
adamant,[],False
adamantly,[],False
addict,[],True
addicted,"[('nghiện', 1)]",True
addicting,[],False
addicts,[],False
admonish,[],False
admonisher,[],False
admonishingly,[],False
admonishment,[],False
admonition,[],False
adulterate,[],False
adulterated,[],False
adulteration,[],False
adulterier,[],False
adversarial,[],False
adversary,[],False
adverse,[],False
adversity,[],False
afflict,[],False
affliction,[],False
afflictive,[],False
affront,[],False
afraid,"[('sợ', 25), ('ngại', 7), ('ngại chăng', 1), ('chăng', 1), ('hy', 1)]",True
aggravate,"[('trọng', 1)]",True
aggravating,"[('aggravating', 2)]",True
aggravation,[],False
aggression,"[('hiếu', 1), ('hiếu thắng', 1), ('thắng', 1)]",True
aggressive,"[('thắng', 1)]",True
aggressiveness,[],False
aggressor,[],False
aggrieve,[],False
aggrieved,[],False
aggrivation,[],False
aghast,[],False
agonies,[],False
agonize,[],False
agonizing,[],False
agonizingly,[],False
agony,[],False
aground,[],False
ail,[],True
ailing,[],True
ailment,[],False
aimless,[],False
alarm,[],False
alarmed,[],False
alarming,[],False
alarmingly,[],False
alienate,[],True
alienated,"[('tha hóa', 1), ('hóa', 1), ('tha', 1)]",True
alienation,[],False
allegation,[],True
allegations,"[('buộc', 1)]",True
allege,[],False
allergic,[],False
allergies,[],False
allergy,[],False
aloof,[],False
altercation,[],False
ambiguity,[],False
ambiguous,"[('những', 1), ('mơ', 1)]",True
ambivalence,[],False
ambivalent,[],False
ambush,[],False
amiss,[],False
amputate,[],False
anarchism,[],False
anarchist,[],False
anarchistic,[],False
anarchy,[],False
anemic,[],False
anger,"[('khi', 1), ('giận', 1), ('khi _ giận', 1), ('nổi', 1), ('tức', 1)]",True
angrily,[],False
angriness,[],False
angry,"[('giận', 10), ('tức', 5), ('bực', 2), ('tức giận', 2), ('không', 1)]",True
anguish,[],False
animosity,"[('thù', 2), ('sự thù hằn', 1), ('sự', 1), ('hằn', 1), ('thù oán', 1)]",True
annihilate,[],False
annihilation,[],False
annoy,"[('chọc', 1)]",True
annoyance,[],False
annoyances,[],False
annoyed,"[('chịu', 1), ('khó chịu', 1), ('khó', 1)]",True
annoying,"[('chịu', 2), ('khó', 2), ('bực', 1), ('rầy bực', 1), ('rầy', 1)]",True
annoyingly,[],False
annoys,[],False
anomalous,[],False
anomaly,[],False
antagonism,"[('đối kháng', 1), ('đối', 1), ('kháng', 1)]",True
antagonist,[],False
antagonistic,[],False
antagonize,[],False
anti-,[],False
anti-american,[],False
anti-israeli,[],False
anti-occupation,[],False
anti-proliferation,[],False
anti-semites,[],False
anti-social,[],False
anti-us,[],False
anti-white,[],False
antipathy,[],False
antiquated,[],False
antithetical,[],False
anxieties,[],False
anxiety,"[('âu', 1), ('lo', 1), ('lo âu', 1)]",True
anxious,[],False
anxiously,[],False
anxiousness,[],False
apathetic,[],False
apathetically,[],False
apathy,[],False
apocalypse,[],False
apocalyptic,[],False
apologist,[],False
apologists,[],False
appal,[],False
appall,[],False
appalled,[],False
appalling,[],False
appallingly,[],False
apprehension,[],False
apprehensions,[],False
apprehensive,[],False
apprehensively,[],False
arbitrary,"[('tùy tiện', 2), ('tiện', 2), ('tùy', 2), ('độc', 1)]",True
arcane,[],False
archaic,[],False
arduous,[],False
arduously,[],False
argumentative,[],False
arrogance,[],False
arrogant,[],False
arrogantly,[],False
ashamed,"[('dám', 1)]",True
asinine,[],False
asininely,[],False
asinininity,[],False
askance,[],False
asperse,[],False
aspersion,[],False
aspersions,[],False
assail,[],False
assassin,[],True
assassinate,"[('sát', 2), ('ám', 2), ('ám sát', 2)]",True
assault,[],False
assult,[],False
astray,[],False
asunder,[],False
atrocious,[],False
atrocities,[],False
atrocity,[],False
atrophy,[],False
attack,"[('kích', 10), ('tấn', 7), ('công', 5), ('tấn công', 2), ('công kích', 1)]",True
attacks,"[('kích', 2), ('công', 1), ('công kích', 1), ('lần', 1), ('tấn', 1)]",True
audacious,[],False
audaciously,[],False
audaciousness,[],False
audacity,"[('thần', 1)]",True
audiciously,[],False
austere,[],False
authoritarian,[],False
autocrat,[],True
autocratic,"[('chuyên', 1)]",True
avalanche,[],False
avarice,[],False
avaricious,[],False
avariciously,[],False
avenge,[],False
averse,[],False
aversion,[],False
aweful,[],False
awful,"[('hại', 1), ('thảm hại', 1), ('thảm', 1)]",True
awfully,[],False
awfulness,[],False
awkward,"[('sượng', 1), ('chút lấn', 1), ('lấn', 1), ('chút', 1)]",True
awkwardness,"[('khó xử', 1), ('khó', 1), ('xử', 1)]",True
ax,"[('ax', 1)]",True
babble,"[('láp', 1), ('bá', 1), ('bá láp', 1)]",True
back-logged,[],False
back-wood,[],False
back-woods,[],False
backache,[],False
backaches,[],False
backaching,[],False
backbite,[],False
backbiting,[],False
backward,"[('lùi', 1)]",True
backwardness,[],False
backwood,[],False
backwoods,[],False
bad,"[('xấu', 13), ('tốt', 3), ('tệ', 3), ('dở', 3), ('hại', 3)]",True
badly,[],True
baffle,[],False
baffled,[],False
