0,1,2
kid-friendly,[],False
kindliness,[],False
kindly,[],False
kindness,"[('தயவால்', 1)]",True
knowledgeable,[],False
kudos,[],False
large-capacity,[],False
laud,[],False
laudable,[],False
laudably,[],False
lavish,[],False
lavishly,[],False
law-abiding,[],False
lawful,[],False
lawfully,[],False
lead,"[('இருக்கும்', 1), ('இட்டுச்செல்கிறது', 1), ('வழிநடத்துமா', 1), ('lead', 1)]",True
leading,"[('முன்னணி', 2), ('முன்னணிப்', 2)]",True
leads,[],True
lean,[],True
led,[],True
legendary,[],False
leverage,[],False
levity,[],False
liberate,[],True
liberation,"[('விடுதலைக்காக', 1), ('விடுதலை', 1)]",True
liberty,[],False
lifesaver,[],False
light-hearted,[],False
lighter,"[('இலகுவான', 1), ('இருக்கிறதா', 1), ('பர்ஸனாலிட்டியாகவே _ லைட்டர் _ இருக்கிறதா', 1), ('பர்ஸனாலிட்டியாகவே', 1), ('லைட்டர்', 1)]",True
likable,[],False
like,"[('போன்ற', 32), ('போல்', 18), ('போன்று', 10), ('போல', 6), ('விரும்புகிறேன்', 4)]",True
liked,[],False
likes,[],False
liking,"[('விருப்பப்படி', 2)]",True
lionhearted,[],False
lively,[],False
logical,[],True
long-lasting,[],False
lovable,[],False
lovably,[],False
love,"[('அன்பு', 2), ('அன்புப்', 1), ('காதலா', 1), ('அன்பில்', 1)]",True
loved,"[('அன்புக்குரியவற்றை', 2), ('எமது', 1), ('எமது அன்புக்குரியவற்றை', 1)]",True
loveliness,[],False
lovely,[],False
lover,[],False
loves,[],True
loving,[],True
low-cost,[],False
low-price,[],False
low-priced,[],False
low-risk,[],False
lower-priced,[],False
loyal,[],False
loyalty,[],False
lucid,[],False
lucidly,[],False
luck,"[('நற்கீரன்', 1)]",True
luckier,[],False
luckiest,[],False
luckiness,[],False
lucky,"[('லக்கி', 1)]",True
lucrative,[],False
luminous,[],False
lush,[],False
luster,[],False
lustrous,[],False
luxuriant,[],False
luxuriate,[],False
luxurious,[],False
luxuriously,[],False
luxury,"[('ஆடம்பர', 1)]",True
lyrical,[],False
magic,"[('மாஜாஜால', 1)]",True
magical,[],False
magnanimous,[],False
magnanimously,[],False
magnificence,[],False
magnificent,[],False
magnificently,[],False
majestic,[],False
majesty,[],False
manageable,[],False
maneuverable,[],False
marvel,"[('மார்வெல்', 3), ('மார்வெல் _ மார்வெல்', 1), ('marvel', 1)]",True
marveled,[],False
marvelled,[],False
marvellous,[],False
marvelous,[],False
marvelously,[],False
marvelousness,[],False
marvels,[],False
master,[],False
masterful,[],False
masterfully,[],False
masterpiece,[],False
masterpieces,[],False
masters,[],False
mastery,[],False
matchless,[],False
mature,"[('முதிர்ச்சி', 1)]",True
maturely,[],False
maturity,[],False
meaningful,"[('அர்த்தமுள்ள', 2)]",True
memorable,[],False
merciful,[],False
mercifully,[],False
mercy,[],False
merit,"[('merit', 1)]",True
meritorious,[],False
merrily,[],False
merriment,[],False
merriness,[],False
merry,[],False
mesmerize,[],False
mesmerized,[],False
mesmerizes,[],False
mesmerizing,[],False
mesmerizingly,[],False
meticulous,[],False
meticulously,[],False
mightily,[],False
mighty,[],True
mind-blowing,[],False
miracle,[],False
miracles,[],False
miraculous,"[('மிரள _ செய்யும்', 1), ('மிரள', 1), ('செய்யும்', 1)]",True
miraculously,[],False
miraculousness,[],False
modern,"[('தற்காலத்', 1), ('நவீன', 1)]",True
modest,[],False
modesty,[],False
momentous,[],False
monumental,[],False
monumentally,[],False
morality,[],False
motivated,[],False
multi-purpose,[],False
navigable,[],False
neat,[],False
neatest,[],False
neatly,[],False
nice,"[('நன்றாக', 11), ('மகிழ்ச்சி', 4), ('நல்லதல்லவா', 3), ('நன்று', 3), ('நல்லது', 2)]",True
nicely,"[('நைசாக', 1)]",True
nicer,[],False
nicest,[],False
nifty,[],False
nimble,[],False
noble,[],False
nobly,[],False
noiseless,[],False
non-violence,[],False
non-violent,[],False
notably,[],False
noteworthy,"[('குறிப்பிடத்தக்கது', 1)]",True
nourish,[],True
nourishing,[],False
nourishment,[],False
novelty,"[('நாவற்பழமா', 1)]",True
nurturing,[],False
oasis,[],False
obsession,[],False
obsessions,[],False
obtainable,[],False
openly,[],True
openness,[],False
optimal,"[('உகந்த', 15), ('உகந்தது', 2)]",True
optimism,[],False
optimistic,[],False
opulent,[],False
orderly,[],False
originality,[],False
outdo,[],False
outdone,[],False
outperform,[],False
outperformed,[],False
outperforming,[],False
outperforms,[],False
outshine,[],False
outshone,[],False
outsmart,[],False
outstanding,[],False
outstandingly,[],False
outstrip,[],False
outwit,[],False
ovation,[],False
overjoyed,"[('மகிழ்ச்சி', 1), ('மட்டற்ற', 1), ('மட்டற்ற மகிழ்ச்சி', 1)]",True
overtake,[],False
overtaken,[],False
overtakes,[],False
overtaking,[],False
overtook,[],False
overture,[],False
pain-free,[],False
painless,[],False
painlessly,[],False
palatial,[],False
pamper,[],False
pampered,[],False
pamperedly,[],False
pamperedness,[],False
pampers,[],False
panoramic,[],False
paradise,[],False
paramount,[],False
pardon,[],False
passion,[],False
passionate,[],False
passionately,[],False
patience,[],False
patient,[],True
patiently,"[('பொறுமையாக', 2)]",True
patriot,[],True
patriotic,"[('நாட்டுடமை', 2), ('குறைந்தபட்சம் _ நாட்டுடமை', 1), ('குறைந்தபட்சம்', 1)]",True
peace,"[('அமைதி', 1), ('அருள்', 1)]",True
peaceable,[],False
peaceful,[],False
peacefully,[],False
peacekeepers,[],False
peach,[],False
peerless,[],False
pep,[],False
pepped,[],False
pepping,[],False
peppy,[],False
peps,[],False
perfect,"[('சரியான', 2), ('சரியானது', 2)]",True
perfection,[],False
perfectly,[],False
permissible,"[('முறையான', 2), ('தேவைப்படும்', 1), ('அனுமதி', 1), ('முறையான _ அனுமதி', 1)]",True
perseverance,[],False
persevere,[],False
personages,[],False
personalized,[],False
phenomenal,[],False
phenomenally,[],False
picturesque,[],False
piety,[],False
pinnacle,[],False
playful,[],False
playfully,[],False
pleasant,[],False
pleasantly,[],False
pleased,[],False
pleases,[],False
pleasing,[],False
pleasingly,[],False
pleasurable,"[('அளிக்க', 1)]",True
pleasurably,[],False
pleasure,"[('மகிழ்ச்சி', 1)]",True
plentiful,[],False
pluses,[],False
plush,[],False
plusses,[],False
poetic,[],False
poeticize,[],False
poignant,[],False
poise,[],False
poised,[],False
polished,[],False
polite,"[('கண்ணியமான', 3), ('கண்ணியவானா', 1), ('கண்ணியமான _ வழிநடத்துமா', 1), ('வழிநடத்துமா', 1)]",True
politeness,[],False
popular,"[('popular', 2)]",True
portable,[],False
posh,[],False
positive,"[('நல்விளைவாக', 1)]",True
positively,[],False
positives,[],False
powerful,"[('வாய்ந்த', 1)]",True
powerfully,[],False
praise,"[('புகழ்ச்சி', 2), ('பாராட்டுவது', 1), ('புகழ்ச்சியா', 1)]",True
praiseworthy,[],False
praising,"[('பாராட்டி', 2)]",True
pre-eminent,[],False
precious,"[('பொன்னான', 1)]",True
precise,[],False
precisely,[],False
preeminent,[],False
prefer,[],True
preferable,[],False
preferably,[],False
prefered,[],False
preferes,[],False
preferring,[],False
prefers,[],False
premier,[],False
prestige,[],False
prestigious,[],False
prettily,[],False
pretty,[],True
priceless,[],False
pride,"[('பெருமை', 1)]",True
principled,[],False
privilege,"[('பாக்கியம்', 1), ('சித்தம் _ பாக்கியம்', 1), ('சித்தம்', 1)]",True
privileged,[],False
prize,"[('பரிசில்', 2), ('மின்பரிசுச்', 1)]",True
proactive,[],False
problem-free,[],False
problem-solver,[],False
prodigious,[],False
prodigiously,[],False
prodigy,[],False
productive,[],False
productively,[],False
proficient,[],False
proficiently,[],False
profound,"[('ஆழ்மன _ வெளிப்படையான', 1), ('ஆழ்மன', 1), ('வெளிப்படையான', 1)]",True
profoundly,[],False
profuse,[],False
profusion,[],False
progress,"[('நடந்துகொண்டிருக்கிறது', 3), ('முன்னேறவில்லை', 1), ('நடந்துகொண்டிருக்கிறது _ அறிந்த', 1), ('அறிந்த', 1)]",True
progressive,[],True
prolific,[],False
prominence,[],False
prominent,[],False
promise,[],False
promised,[],False
promises,[],False
promising,[],False
promoter,[],False
prompt,"[('உடனடி', 2)]",True
promptly,[],False
proper,"[('முறையான', 8), ('சரியான', 6), ('தகுந்த', 1)]",True
properly,"[('சரியாக', 5), ('முறையாக', 3), ('ஒழுங்காக', 2), ('உம்மால்', 1), ('முறைப்படி', 1)]",True
propitious,[],False
propitiously,[],False
pros,[],True
prosper,[],True
prosperity,"[('வாழ்க', 2), ('வாழ்க வளமுடன்', 1), ('வளமுடன்', 1)]",True
prosperous,[],False
prospros,[],False
protect,"[('காக்கின்றதாகக்', 1), ('காக்கவேண்டியவர்கள்', 1)]",True
protection,[],False
protective,[],False
proud,[],True
proven,"[('நிரூபிக்கப்பட்டுள்ளது', 1)]",True
proves,[],False
providence,[],False
proving,"[('நிரூபித்துவிட்டு', 1)]",True
prowess,[],False
prudence,[],False
prudent,[],False
prudently,[],False
punctual,[],False
pure,"[('தூய', 3), ('பிரியா', 1), ('தூய _ பிரியா', 1)]",True
purify,[],False
purposeful,[],False
quaint,[],True
qualified,[],False
qualify,"[('கொடுக்க', 1)]",True
quicker,[],False
quiet,[],False
quieter,[],False
radiance,[],False
radiant,"[('கதிரும்', 1)]",True
rapid,[],False
rapport,[],False
rapt,[],False
rapture,[],False
raptureous,[],False
raptureously,[],False
rapturous,[],False
rapturously,[],False
rational,"[('ஒட்டுமொத்தமாக', 1)]",True
razor-sharp,[],False
reachable,[],False
readable,"[('வாசித்து', 1)]",True
readily,[],False
ready,"[('தயாரா', 1), ('தயார்', 1), ('உதவ', 1), ('தங்களுக்கு', 1), ('தங்களுக்கு உதவ', 1)]",True
reaffirm,[],False
reaffirmation,[],False
realistic,[],False
realizable,[],False
reasonable,[],False
reasonably,[],False
reasoned,[],False
reassurance,[],False
reassure,[],False
receptive,[],False
reclaim,[],False
recomend,[],False
recommend,"[('பரிந்துரைக்க', 8), ('பரிந்துரை', 3), ('பரிந்துரைக்கிறீர்', 1), ('நீக்க பரிந்துரைக்கலமா', 1), ('பரிந்துரைக்கலமா', 1)]",True
recommendation,"[('பரிந்துரை', 6), ('பரிந்துரையில்', 2), ('பரிந்துரைக்கு', 2), ('பரிந்துரைப்', 1), ('கட்டுரை', 1)]",True
recommendations,"[('பரிந்துரைகளே', 1), ('பரிந்துரைகள்தான்', 1)]",True
recommended,"[('பரிந்துரைக்கப்பட்டுள்ளது', 2), ('நீக்கப்', 1), ('நீக்கப் பரிந்துரைக்கப்பட்டுள்ளது', 1)]",True
reconcile,[],False
reconciliation,[],False
record-setting,[],False
recover,"[('மீட்க', 2), ('மீளப்', 1), ('மீட்டெடுக்கவா', 1), ('மீட்டெடு', 1), ('மீள்விக்கவா', 1)]",True
recovery,"[('மீளப்பெறுதலா', 2)]",True
rectification,[],False
rectify,"[('சீரமைக்கலாமா', 1)]",True
rectifying,[],False
redeem,[],False
redeeming,[],False
redemption,"[('மீளமை', 1), ('சிவத்தொண்டிற்கு', 1)]",True
refine,[],True
refined,[],True
refinement,[],False
reform,"[('சீர்திருத்தம்', 1)]",True
reformed,[],False
reforming,[],False
reforms,[],False
refresh,[],True
refreshed,[],False
refreshing,"[('ஊட்டுகிறது', 2)]",True
refund,[],False
refunded,[],False
regal,[],False
regally,[],False
regard,"[('எவ்வாறு', 1), ('கூட', 1)]",True
rejoice,[],False
rejoicing,[],False
rejoicingly,[],False
rejuvenate,[],False
rejuvenated,[],False
rejuvenating,[],False
relaxed,[],False
relent,[],True
reliable,[],False
reliably,[],False
relief,"[('மனம்', 1)]",True
relish,[],False
remarkable,[],False
remarkably,[],False
remedy,[],False
remission,[],False
remunerate,[],False
renaissance,"[('மறுமலர்ச்சி', 1)]",True
renewed,[],False
renown,[],True
renowned,"[('புகழ்ப்பெற்றவரா', 1)]",True
replaceable,[],False
reputable,[],False
reputation,[],False
resilient,[],False
resolute,[],False
resound,[],False
resounding,[],False
resourceful,[],False
resourcefulness,[],False
respect,"[('மரியாதை', 2), ('மரியாதை வைத்திருக்கின்றனரா', 1), ('மரியாதை வைத்திருக்கின்றேனா', 1), ('வைத்திருக்கின்றனரா', 1), ('வைத்திருக்கின்றேனா', 1)]",True
respectable,[],False
respectful,"[('மிக்கவரா', 1), ('மரியாதை மிக்கவரா', 1), ('மரியாதை', 1)]",True
respectfully,[],True
respite,[],False
resplendent,[],False
responsibly,[],False
responsive,[],False
restful,[],False
restored,"[('மீட்டெக்கப்படவேண்டியவையா', 1)]",True
restructure,[],False
restructured,[],False
restructuring,[],False
retractable,[],False
revel,[],False
revelation,[],False
revere,[],False
reverence,[],False
reverent,[],False
reverently,[],False
revitalize,[],False
revival,[],False
revive,[],False
revives,[],False
revolutionary,"[('கொண்டவரா', 1), ('புரட்சிகர _ கொண்டவரா', 1), ('புரட்சிகர', 1)]",True
revolutionize,[],False
revolutionized,[],False
revolutionizes,[],False
reward,[],True
rewarding,[],False
rewardingly,[],False
rich,"[('செல்வ', 1), ('செல்வகுரு', 1)]",True
richer,[],False
richly,[],False
richness,[],False
right,"[('சரியா', 20), ('சரியான', 19), ('சரி', 13), ('அல்லவா', 6), ('சரியாக', 6)]",True
righten,[],False
righteous,[],False
righteously,[],False
righteousness,[],False
rightful,[],False
rightfully,[],False
rightly,"[('சரியாகவே', 1)]",True
rightness,[],False
risk-free,[],False
robust,[],False
rock-star,[],False
rock-stars,[],False
rockstar,[],False
rockstars,[],False
romantic,"[('காதல்', 1)]",True
romantically,[],False
romanticize,[],False
roomier,[],False
roomy,[],False
rosy,[],False
safe,[],True
safely,[],False
sagacity,[],False
sagely,[],False
saint,"[('saint', 1), ('புனிதர்', 1)]",True
saintliness,[],False
saintly,[],False
salutary,[],False
salute,[],False
sane,[],False
satisfactorily,[],False
satisfactory,"[('திருப்தியாக', 1)]",True
satisfied,"[('திருப்தி', 1)]",True
satisfies,[],False
satisfy,[],True
satisfying,"[('திருப்தி', 1)]",True
satisified,[],False
saver,"[('சேவர்', 1), ('saver', 1)]",True
savings,[],False
savior,[],False
savvy,[],False
scenic,[],False
seamless,[],False
seasoned,[],False
secure,[],False
securely,[],False
selective,[],False
self-determination,[],False
self-respect,[],False
self-satisfaction,[],False
self-sufficiency,[],False
self-sufficient,[],False
sensation,[],False
sensational,[],False
sensationally,[],False
sensations,[],False
sensible,"[('உணரத்தக்க', 1)]",True
sensibly,[],False
sensitive,[],True
serene,[],False
serenity,[],False
sexy,[],False
sharp,"[('sharp', 1)]",True
sharper,[],False
sharpest,[],False
shimmering,[],False
shimmeringly,[],False
shine,[],True
shiny,"[('பளபளப்பான', 1)]",True
significant,"[('சிறப்புமிக்க', 2), ('குறிப்பிடத்தக்க', 2), ('குறிப்பிடத்தக்கமை', 1), ('குறிப்பிடத்தக்கவர்கள்', 1), ('பற்றி', 1)]",True
silent,"[('கேட்ட', 1), ('மெளனம்', 1), ('மௌமான', 1)]",True
simpler,"[('எளிமையான', 1)]",True
simplest,"[('எளிமையானது', 1)]",True
simplified,"[('எளிமைப்படுத்த', 1)]",True
simplifies,[],False
simplify,[],False
simplifying,[],False
sincere,[],False
sincerely,[],False
sincerity,[],False
skill,[],False
skilled,[],False
skillful,[],False
skillfully,[],False
slammin,[],False
sleek,[],False
slick,[],False
smart,[],True
smarter,[],False
smartest,[],False
smartly,[],False
smile,[],False
smiles,[],False
smiling,[],False
smilingly,[],False
smitten,[],False
smooth,[],False
smoother,[],False
smoothes,[],False
smoothest,[],False
smoothly,[],False
snappy,[],False
snazzy,[],False
sociable,[],False
soft,"[('மென்ம', 1), ('மென்', 1)]",True
softer,[],False
solace,[],False
solicitous,[],False
solicitously,[],False
solid,"[('solid', 3)]",True
solidarity,[],False
soothe,[],False
soothingly,[],False
sophisticated,[],False
soulful,[],False
soundly,[],False
soundness,[],False
spacious,[],False
sparkle,[],False
sparkling,[],False
spectacular,[],False
spectacularly,[],False
speedily,[],False
speedy,[],False
spellbind,[],False
spellbinding,[],False
spellbindingly,[],False
spellbound,[],False
spirited,[],False
spiritual,"[('ஆன்மிகப்பேச்சாளர்கள்', 1)]",True
splendid,[],False
splendidly,[],False
splendor,[],False
spontaneous,[],True
sporty,[],False
spotless,[],False
sprightly,[],False
stability,[],False
stabilize,[],False
stable,[],False
stainless,[],False
standout,[],False
state-of-the-art,[],False
stately,[],False
statuesque,[],False
staunch,[],False
staunchly,[],False
staunchness,[],False
steadfast,[],False
steadfastly,[],False
steadfastness,[],False
steadiest,[],False
steadiness,[],False
steady,[],False
stellar,[],False
stellarly,[],False
stimulate,[],False
stimulates,[],False
stimulating,[],False
stimulative,[],False
stirringly,[],False
straighten,[],False
straightforward,[],True
streamlined,[],False
striking,[],False
strikingly,[],False
striving,[],False
strong,[],True
stronger,[],False
strongest,[],False
stunned,[],False
stunning,[],False
stunningly,[],False
stupendous,[],False
stupendously,[],False
sturdier,[],False
sturdy,[],False
stylish,[],False
stylishly,[],False
stylized,[],False
suave,[],False
suavely,[],False
sublime,[],False
subsidize,[],False
subsidized,[],False
subsidizes,[],False
subsidizing,[],False
substantive,[],False
succeed,"[('வெற்றி', 4), ('வேண்டுமா', 1), ('முடியும்', 1)]",True
succeeded,[],False
succeeding,[],False
succeeds,[],False
succes,[],True
success,"[('வெற்றிக்கான', 2)]",True
successes,"[('வெற்றிகள்', 1)]",True
successful,[],False
successfully,[],False
suffice,[],False
sufficed,[],False
suffices,[],False
sufficient,"[('போதுமே', 1), ('போதுமானதா', 1)]",True
sufficiently,[],False
suitable,"[('ஏற்புடைய', 1), ('பொருத்தமில்லை', 1), ('தகுந்த', 1)]",True
sumptuous,[],False
sumptuously,[],False
sumptuousness,[],False
super,"[('சூப்பர்', 1)]",True
superb,[],False
superbly,[],False
superior,[],False
superiority,[],False
supple,[],False
support,"[('ஆதரவு', 1), ('நன்றி', 1), ('துணை', 1)]",True
supported,[],True
supporter,[],False
supporting,[],False
supportive,[],False
supports,"[('விக்கியில்', 1)]",True
supremacy,[],False
supreme,"[('உச்சநீதிமன்றமும்', 1)]",True
supremely,[],False
supurb,[],False
supurbly,[],False
surmount,[],False
surpass,[],False
surreal,[],False
survival,[],False
survivor,[],False
sustainability,"[('பேண்த்தகைமை', 2), ('சரி', 1), ('பேண்த்தகைமை _ சரி', 1), ('sustainability', 1), ('பேண்தகைமை', 1)]",True
sustainable,"[('பேணத்தக்க', 1)]",True
swank,[],False
swankier,[],False
swankiest,[],False
swanky,[],False
sweeping,[],False
sweet,[],True
sweeten,[],False
sweetheart,[],False
sweetly,[],False
sweetness,[],False
swift,[],False
swiftness,[],False
talent,"[('திறமையினை', 1)]",True
talented,[],False
talents,[],False
tantalize,[],False
tantalizing,[],False
tantalizingly,[],False
tempt,[],True
tempting,[],False
temptingly,[],False
tenacious,[],False
tenaciously,[],False
tenacity,[],False
tender,[],False
tenderly,[],False
terrific,[],False
terrifically,[],False
thank,"[('நன்றி', 9), ('மிக்க', 2), ('எதிர்பார்க்கிறீர்கள்', 1), ('நன்றிங்க', 1), ('தோழரே', 1)]",True
thankful,[],False
thinner,[],False
thoughtful,[],False
thoughtfully,[],False
thoughtfulness,[],False
thrift,[],False
thrifty,[],False
thrill,[],True
thrilled,[],False
thrilling,[],False
thrillingly,[],False
thrills,[],False
thrive,[],False
thriving,[],False
thumb-up,[],False
thumbs-up,[],False
tickle,[],False
tidy,[],False
time-honored,[],False
timely,[],False
tingle,[],False
titillate,[],False
titillating,[],False
titillatingly,[],False
togetherness,[],False
tolerable,[],False
toll-free,[],False
top,"[('மேல்', 4), ('மேலே', 2), ('மேற்புறமுள்ள', 1), ('கீழ்நிலையிலிருந்து', 1)]",True
top-notch,[],False
top-quality,[],False
topnotch,[],False
tops,[],False
tough,[],False
tougher,[],False
toughest,[],False
traction,[],True
tranquil,[],False
tranquility,[],False
transparent,[],False
treasure,[],False
tremendously,[],False
trendy,[],False
triumph,[],False
triumphal,[],False
triumphant,[],False
triumphantly,[],False
trivially,[],False
trophy,[],False
trouble-free,[],False
trump,[],False
trumpet,[],False
trust,"[('நம்புவது', 1)]",True
trusted,[],False
trusting,[],False
trustingly,[],False
trustworthiness,[],False
trustworthy,[],False
trusty,[],False
truthful,[],False
truthfully,[],False
truthfulness,[],False
twinkly,[],False
ultra-crisp,[],False
unabashed,[],False
unabashedly,[],False
unaffected,[],False
unassailable,[],False
unbeatable,[],False
unbiased,[],False
unbound,[],False
uncomplicated,[],False
unconditional,[],False
undamaged,[],False
undaunted,[],False
understandable,"[('மீள்விக்கையில்', 1), ('சரி', 1), ('புரிந்துகொள்ளக்கூடியது', 1), ('சரி _ புரிந்துகொள்ளக்கூடியது', 1), ('புரியும்படியாக', 1)]",True
undisputable,[],False
undisputably,[],False
undisputed,[],False
unencumbered,[],False
unequivocal,[],False
unequivocally,[],False
unfazed,[],False
unfettered,[],False
unforgettable,[],False
unity,[],True
unlimited,[],False
unmatched,[],False
unparalleled,[],False
unquestionable,[],False
unquestionably,[],False
unreal,[],False
unrestricted,[],False
unrivaled,[],False
unselfish,[],False
unwavering,[],False
upbeat,[],False
upgradable,[],False
upgradeable,[],False
upgraded,"[('மேம்படுத்த', 1), ('உயர்த்தியதே', 1)]",True
upheld,[],False
uphold,[],False
uplift,[],True
uplifting,[],False
upliftingly,[],False
upliftment,[],False
upscale,[],False
usable,[],False
useable,[],False
useful,"[('பயனுடைய', 3), ('பயன்படக்கூடியவையா', 2), ('பயனுள்ள', 2), ('பயன்படத்தக்க', 1), ('தொடங்கலாமா', 1)]",True
user-friendly,[],False
user-replaceable,[],False
valiant,[],True
valiantly,"[('வீரமரணம்', 1)]",True
valor,[],False
valuable,[],False
variety,"[('பல்வேறு', 2), ('பலதரப்பட்ட', 1)]",True
venerate,[],False
verifiable,[],False
veritable,[],False
versatile,[],False
versatility,[],False
vibrant,[],False
vibrantly,[],False
victorious,[],False
victory,[],False
viewable,[],False
vigilance,[],False
vigilant,[],False
virtue,[],False
virtuous,[],False
virtuously,[],False
visionary,[],False
vivacious,[],False
vivid,[],False
vouch,[],False
vouchsafe,[],False
warm,[],False
warmer,[],False
warmhearted,[],False
warmly,[],False
warmth,[],False
wealthy,[],False
welcome,"[('வருக', 3), ('வரவேற்கிறேன்', 2), ('ஆர்வத்தை வரவேற்கிறேன்', 2), ('ஆர்வத்தை', 2), ('மீண்டும்', 1)]",True
well,"[('சரி', 4), ('நன்கு', 2), ('அறிமுகத்திலும்', 2), ('நல்லது', 2), ('சிறப்பாகத்', 2)]",True
well-backlit,[],False
well-balanced,[],False
well-behaved,[],False
well-being,[],False
well-bred,[],False
well-connected,[],False
well-educated,[],False
well-established,[],False
well-informed,[],False
well-intentioned,[],False
well-known,[],False
well-made,[],False
well-managed,[],False
well-mannered,[],False
well-positioned,[],False
well-received,[],False
well-regarded,[],False
well-rounded,[],False
well-run,[],False
well-wishers,[],False
wellbeing,[],False
whoa,[],False
wholeheartedly,[],False
wholesome,[],False
whooa,[],False
whoooa,[],False
wieldy,[],False
willing,[],True
willingly,[],False
willingness,[],False
win,[],True
windfall,[],False
winnable,[],False
winner,"[('வெற்றியாளர்', 1)]",True
winners,"[('வெற்றியாளர்கள்', 1), ('winners', 1)]",True
winning,"[('வெற்றிபெற்று', 2), ('வெற்றி', 1)]",True
wins,[],True
wisdom,"[('ஞானம்', 2), ('wisdom', 2)]",True
wise,"[('பயனர்வெளிவாரியாகவும்', 2), ('பயனர்வாரியாகவும்', 2), ('வாரியாகவும்', 1), ('உணர்வேன்', 1)]",True
wisely,[],False
witty,[],False
won,"[('பெற்ற', 1)]",True
wonder,"[('அதிசயமாகும்', 4), ('ஆச்சர்யப்பட', 1), ('வியக்கின்றனர்', 1), ('ஐயம்', 1)]",True
wonderful,[],True
wonderfully,"[('அருமையாக', 1)]",True
wonderous,[],False
wonderously,[],False
wonders,[],False
wondrous,[],False
woo,[],True
work,"[('பணி', 17), ('வேலை', 6), ('உழைப்பை', 3), ('வேலையை', 2), ('இயங்காதா', 2)]",True
workable,[],False
worked,"[('உழைத்த _ தர', 2), ('தர', 2), ('உழைத்த', 2), ('பணியாற்றியவன்', 2), ('உழைத்திருக்கிறார்கள்', 1)]",True
works,"[('செய்கிறது', 2), ('படைப்புக்களைப்', 2), ('அமையும்', 1), ('என்ன', 1), ('படைப்புகள்', 1)]",True
world-famous,[],False
worth,"[('worth', 1)]",True
worth-while,[],False
worthiness,[],False
worthwhile,[],False
worthy,"[('தகுதியானவையா', 1)]",True
wow,"[('ஆஹா', 1)]",True
wowed,[],False
wowing,[],False
wows,[],False
yay,[],False
youthful,[],False
zeal,[],True
zenith,[],False
zest,[],False
zippy,[],False
Strategy - HASNEGATIVE,,
2-faced,[],False
2-faces,[],False
abnormal,[],False
abolish,[],False
abominable,[],False
abominably,[],False
abominate,[],False
abomination,[],False
abort,[],False
aborted,[],False
aborts,[],False
abrade,[],False
abrasive,[],False
abrupt,[],False
abruptly,[],False
abscond,[],False
absence,[],False
absent-minded,[],False
absentee,[],False
absurd,[],False
absurdity,[],False
absurdly,[],False
absurdness,[],False
abuse,"[('செய்யாதீர்கள்', 1), ('abuse', 1)]",True
abused,[],False
abuses,[],False
abusive,[],False
abysmal,[],False
abysmally,[],False
abyss,[],False
accidental,"[('தற்செயலான', 1)]",True
accost,[],False
accursed,[],False
accusation,"[('குற்றச்சாட்டே', 2)]",True
accusations,[],True
accuse,"[('தேடுகிறீர்களா', 1), ('கூறுவதும்', 1)]",True
accuses,[],False
accusing,"[('கொடுத்துக்', 2), ('குற்றச்சாட்டும் _ கொடுத்துக்', 1), ('குற்றச்சாட்டும்', 1)]",True
accusingly,[],False
acerbate,[],False
acerbic,[],False
acerbically,[],False
ache,[],True
ached,[],True
aches,[],True
achey,[],False
aching,[],True
acrid,[],False
acridly,[],False
acridness,[],False
acrimonious,[],False
acrimoniously,[],False
acrimony,[],False
adamant,[],False
adamantly,[],False
addict,[],True
addicted,[],False
addicting,[],False
addicts,[],False
admonish,[],False
admonisher,[],False
admonishingly,[],False
admonishment,[],False
admonition,[],False
adulterate,[],False
adulterated,[],False
adulteration,[],False
adulterier,[],False
adversarial,[],False
adversary,[],False
adverse,[],False
adversity,[],False
afflict,[],False
affliction,[],False
afflictive,[],False
affront,[],False
afraid,[],True
aggravate,[],False
aggravating,[],False
aggravation,[],False
aggression,[],False
aggressive,[],False
aggressiveness,[],False
aggressor,[],False
aggrieve,[],False
aggrieved,[],False
aggrivation,[],False
aghast,[],False
agonies,[],False
agonize,[],False
agonizing,[],False
agonizingly,[],False
agony,[],False
aground,[],False
ail,[],True
ailing,[],True
ailment,[],False
aimless,[],False
alarm,[],False
alarmed,[],False
alarming,[],False
alarmingly,[],False
alienate,[],False
alienated,[],False
alienation,[],False
allegation,[],False
allegations,[],False
allege,[],True
allergic,[],False
allergies,[],False
allergy,[],False
aloof,[],False
altercation,[],False
ambiguity,[],False
ambiguous,[],False
ambivalence,[],False
ambivalent,[],False
ambush,[],False
amiss,[],False
amputate,[],False
anarchism,[],False
anarchist,[],False
anarchistic,[],False
anarchy,"[('அரசின்மைக்', 1)]",True
anemic,[],False
anger,[],True
angrily,[],False
angriness,[],False
angry,"[('கோபப்பட்டிருந்தால்', 2), ('வெக்கப்படாமல் கேக்கோணும் சரியே', 1), ('சரியே', 1), ('கேக்கோணும்', 1), ('வெக்கப்படாமல்', 1)]",True
anguish,[],False
animosity,"[('பொறுப்பில் _ பொறுப்பில் _ விரோதம்', 1), ('பொறுப்பில்', 1), ('விரோதம்', 1), ('அவசரம்', 1)]",True
annihilate,[],False
annihilation,"[('அழிவின்மை _ வாழ்வு', 2), ('அழிவின்மை', 2), ('வாழ்வு', 2)]",True
annoy,[],True
annoyance,[],False
annoyances,[],False
